,Age,Community_Building,Country,Gender,Marital_Status,Opinions_on_Censorship,Web_Ordering,Years_on_Internet,Major_Occupation
5485,64,0,80,1,1,0,2,0,Other
5486,30,0,114,1,1,3,1,2,Other
5487,8,1,76,0,5,0,1,1,Education
5488,37,0,89,1,5,1,2,4,Other
5489,45,0,60,1,1,0,1,2,Other
5490,59,0,89,1,1,3,1,4,Professional
5491,34,0,61,0,0,0,1,4,Other
5492,69,1,73,1,1,0,2,4,Other
5493,12,0,82,1,5,0,2,1,Education
5494,9,3,16,1,5,0,1,3,Education
5495,12,3,85,1,5,3,2,0,Education
5496,24,0,118,1,1,3,2,0,Professional
5497,16,0,114,1,1,0,2,2,Professional
5498,17,3,60,1,3,1,2,1,Education
5499,63,1,122,1,1,0,2,2,Other
5500,14,3,30,1,3,1,2,1,Computer
5501,46,1,68,1,1,2,2,0,Management
5502,13,0,123,1,5,2,2,0,Other
5503,27,0,33,1,5,3,2,4,Other
5504,58,3,16,1,1,2,2,0,Other
5505,33,1,16,0,1,2,1,2,Other
5506,25,0,62,1,1,1,1,0,Management
5507,13,3,118,0,5,2,2,0,Other
5508,25,3,74,1,0,1,2,3,Professional
5509,33,3,33,0,1,3,2,0,Other
5510,18,3,41,1,1,1,2,1,Computer
5511,38,3,72,1,1,0,2,0,Education
5512,30,3,63,0,1,2,2,0,Professional
5513,35,1,59,1,1,0,2,1,Computer
5514,39,1,74,0,1,0,2,2,Other
5515,22,3,48,1,5,3,2,0,Management
5516,43,3,1,1,1,0,2,2,Management
5517,13,0,126,1,5,3,2,1,Education
5518,34,1,114,0,1,3,1,4,Other
5519,37,0,16,1,1,0,1,4,Other
5520,16,3,122,1,5,1,2,0,Education
5521,39,3,76,1,6,0,2,1,Computer
5522,15,1,16,0,1,0,2,1,Professional
5523,12,1,59,1,1,0,2,1,Computer
5524,21,3,35,1,0,0,1,0,Other
5525,19,0,16,1,3,0,2,0,Computer
5526,13,0,9,0,3,0,1,4,Professional
5527,38,3,1,1,3,0,2,4,Professional
5528,12,3,90,0,5,0,2,1,Education
5529,43,3,123,1,1,0,2,0,Management
5530,30,2,60,1,1,0,2,0,Professional
5531,16,3,114,1,5,0,2,1,Computer
5532,30,0,59,0,1,1,2,0,Computer
5533,6,3,126,1,5,0,2,0,Education
5534,74,0,16,1,1,2,1,4,Other
5535,32,0,9,0,0,3,2,4,Education
5536,22,1,118,1,1,0,2,0,Management
5537,15,3,3,1,5,3,2,0,Education
5538,32,1,33,0,0,3,1,0,Professional
5539,17,1,60,0,5,0,1,1,Education
5540,21,3,33,1,5,0,2,4,Other
5541,37,0,51,1,1,3,2,0,Professional
5542,38,1,86,1,5,0,2,2,Other
5543,9,0,88,0,5,1,2,4,Education
5544,54,0,36,1,1,3,1,4,Other
5545,18,3,14,1,3,3,2,0,Professional
5546,25,3,16,1,5,0,2,1,Computer
5547,54,1,73,1,6,0,2,0,Other
5548,5,3,88,1,5,1,2,0,Education
5549,15,0,104,1,1,0,2,1,Other
5550,15,3,88,0,3,3,2,2,Education
5551,62,0,16,1,1,0,2,4,Other
5552,20,1,16,1,3,0,2,1,Management
5553,9,1,76,1,5,3,2,0,Education
5554,70,0,122,1,6,0,2,2,Other
5555,37,3,31,1,5,0,1,0,Professional
5556,26,3,26,1,5,0,2,0,Computer
5557,19,0,41,0,5,0,1,4,Computer
5558,19,0,123,1,5,1,2,1,Computer
5559,25,3,41,1,5,0,1,3,Computer
5560,42,0,31,1,1,0,2,0,Management
5561,21,1,122,1,1,0,2,0,Management
5562,76,0,16,1,2,0,2,1,Computer
5563,57,3,31,1,1,0,2,1,Other
5564,19,1,124,1,5,0,2,1,Professional
5565,67,0,21,1,1,3,2,2,Other
5566,19,3,36,1,1,3,1,2,Other
5567,15,3,17,1,1,0,2,0,Computer
5568,35,1,92,0,5,3,2,4,Education
5569,63,3,31,1,1,3,1,2,Management
5570,46,3,76,1,1,0,2,1,Professional
5571,24,3,43,1,1,0,1,2,Professional
5572,10,3,88,1,3,0,2,3,Education
5573,20,0,112,1,1,0,2,1,Computer
5574,22,1,118,1,1,2,1,0,Education
5575,25,1,85,1,1,0,2,2,Professional
5576,13,0,77,1,5,2,2,0,Education
5577,17,3,41,1,5,0,1,4,Professional
5578,39,3,114,1,1,0,2,0,Professional
5579,43,0,48,1,1,0,2,0,Computer
5580,58,3,20,1,1,2,1,0,Other
5581,7,0,105,1,5,2,1,4,Education
5582,22,3,60,1,1,0,2,4,Management
5583,14,0,9,0,5,0,1,0,Education
5584,32,0,40,1,1,2,2,0,Management
5585,28,1,122,0,1,3,2,2,Other
5586,14,3,50,1,1,3,2,0,Professional
5587,33,3,123,1,1,1,2,3,Computer
5588,13,3,6,0,5,0,1,3,Computer
5589,37,3,76,1,1,0,2,3,Education
5590,37,0,43,0,1,3,1,0,Professional
5591,8,3,123,1,5,3,2,2,Education
5592,55,0,2,1,1,3,1,4,Professional
5593,26,1,16,0,5,2,2,1,Management
5594,14,1,118,1,1,0,2,0,Computer
5595,28,1,85,0,1,0,2,1,Computer
5596,26,3,118,1,5,2,2,1,Professional
5597,33,3,74,0,1,0,2,2,Other
5598,29,3,16,1,5,0,2,0,Professional
5599,54,0,6,0,0,0,2,2,Other
5600,24,3,16,0,1,2,1,4,Other
5601,30,3,118,1,1,2,2,0,Management
5602,26,3,7,1,1,0,2,2,Other
5603,25,0,16,1,1,3,2,0,Professional
5604,11,1,33,1,1,3,1,0,Education
5605,8,3,33,0,5,1,1,0,Education
5606,28,3,45,1,0,1,1,0,Management
5607,67,3,31,1,1,3,2,1,Computer
5608,26,3,33,1,1,1,2,1,Computer
5609,30,0,119,0,5,0,2,4,Other
5610,25,3,16,0,2,0,2,1,Computer
5611,26,0,3,1,1,0,1,0,Computer
5612,8,3,85,1,5,0,1,1,Education
5613,25,1,80,1,5,0,2,0,Computer
5614,26,3,122,1,5,0,2,4,Professional
5615,13,0,114,0,5,0,1,2,Education
5616,18,1,34,0,1,0,2,0,Professional
5617,21,1,33,0,1,2,2,0,Professional
5618,25,3,6,0,5,0,2,0,Professional
5619,12,0,16,0,1,0,2,4,Education
5620,14,3,119,1,1,0,2,0,Computer
5621,4,3,16,0,5,2,1,2,Education
5622,16,0,26,1,5,1,2,0,Professional
5623,43,0,74,0,1,0,2,0,Management
5624,41,3,114,1,1,0,2,3,Computer
5625,76,0,31,1,1,3,1,2,Professional
5626,28,3,92,0,3,1,2,0,Other
5627,28,1,2,0,1,3,2,1,Computer
5628,25,3,114,1,1,0,2,0,Computer
5629,40,1,123,0,1,3,1,4,Professional
5630,16,3,122,1,3,0,2,2,Professional
5631,45,0,16,0,0,2,2,0,Education
5632,14,3,92,1,5,2,2,0,Computer
5633,57,3,114,0,1,3,2,2,Other
5634,31,0,1,1,1,3,2,0,Professional
5635,19,3,11,0,5,1,2,0,Computer
5636,11,3,16,0,5,1,2,1,Other
5637,22,3,122,0,3,2,2,1,Computer
5638,75,1,74,1,5,0,1,2,Education
5639,28,1,47,1,1,0,2,0,Education
5640,37,3,43,0,1,0,2,0,Other
5641,8,1,41,1,5,0,1,0,Education
5642,50,0,64,1,0,0,2,1,Other
5643,33,0,64,0,1,3,2,4,Professional
5644,17,3,9,0,3,0,1,0,Education
5645,14,3,114,1,5,1,2,0,Other
5646,11,1,62,0,5,3,1,4,Education
5647,12,1,31,1,3,1,2,1,Computer
5648,30,0,74,0,0,0,1,2,Professional
5649,76,0,60,0,5,2,2,2,Professional
5650,17,1,85,1,1,0,2,2,Professional
5651,26,0,59,0,5,3,2,0,Computer
5652,9,3,14,0,5,0,2,0,Education
5653,33,0,59,0,5,3,2,2,Other
5654,12,3,114,1,5,1,2,0,Computer
5655,20,0,77,0,1,3,2,1,Education
5656,38,3,119,0,0,0,2,0,Other
5657,22,3,85,1,1,0,2,1,Professional
5658,76,0,33,0,1,0,1,4,Management
5659,20,3,114,1,5,3,2,2,Professional
5660,35,3,113,1,5,2,2,2,Professional
5661,19,3,43,0,1,0,2,0,Computer
5662,17,0,41,0,0,3,2,0,Education
5663,15,3,123,0,3,0,1,3,Computer
5664,18,3,76,1,4,3,2,2,Professional
5665,10,0,43,1,5,0,1,0,Education
5666,48,0,16,0,1,3,2,4,Professional
5667,19,0,21,1,5,0,2,0,Other
5668,17,3,56,1,5,0,2,1,Other
5669,27,0,123,1,1,0,2,0,Management
5670,76,3,16,0,5,1,1,0,Other
5671,48,1,16,1,1,1,2,4,Professional
5672,63,0,76,1,1,0,2,2,Other
5673,14,0,16,1,1,0,2,0,Professional
5674,15,3,89,0,1,3,2,2,Education
5675,27,3,31,1,5,0,2,2,Professional
5676,20,1,34,1,3,0,2,0,Education
5677,17,3,92,1,5,0,2,4,Professional
5678,35,3,105,1,1,0,2,0,Computer
5679,15,2,61,0,1,0,2,0,Other
5680,44,3,114,1,1,0,1,4,Other
5681,34,3,31,1,1,1,2,0,Computer
5682,23,1,92,1,1,0,2,0,Professional
5683,54,3,64,0,4,3,1,2,Other
5684,33,3,69,1,3,3,2,1,Management
5685,41,3,123,0,1,3,1,2,Education
5686,15,0,112,1,5,2,2,0,Computer
5687,14,3,59,0,3,0,2,1,Computer
5688,22,3,74,0,4,2,1,4,Other
5689,10,3,31,1,1,2,1,2,Education
5690,36,3,123,1,1,3,2,0,Computer
5691,18,3,23,1,1,2,1,1,Computer
5692,21,3,123,1,3,0,2,1,Computer
5693,30,3,16,1,1,3,2,0,Management
5694,8,1,64,1,5,3,1,0,Education
5695,23,1,16,1,5,1,2,2,Other
5696,31,3,105,1,1,0,2,2,Other
5697,18,3,90,1,3,2,2,0,Computer
5698,17,3,76,0,1,3,1,0,Education
5699,58,3,3,1,1,3,2,0,Other
5700,10,1,33,1,5,0,2,1,Education
5701,9,3,92,0,5,3,2,1,Education
5702,17,3,108,1,5,1,2,1,Computer
5703,41,0,80,1,5,3,2,1,Computer
5704,9,1,59,0,5,0,1,4,Education
5705,10,3,110,1,5,0,0,0,Computer
5706,39,3,114,1,1,0,1,0,Other
5707,30,3,105,1,1,3,1,0,Professional
5708,45,3,76,0,0,2,2,3,Computer
5709,36,3,43,0,1,0,2,0,Education
5710,34,1,122,0,5,0,2,0,Education
5711,18,3,118,1,3,1,1,1,Education
5712,8,1,114,1,5,0,2,0,Education
5713,32,0,92,1,4,3,1,2,Other
5714,22,0,80,1,1,1,1,2,Other
5715,7,3,85,1,5,0,1,4,Education
5716,31,3,61,0,5,0,1,0,Computer
5717,31,3,36,1,5,0,2,0,Computer
5718,23,2,76,1,5,0,2,3,Management
5719,9,2,32,1,5,3,1,0,Education
5720,30,1,76,0,1,0,2,0,Other
5721,13,1,88,1,5,1,2,1,Professional
5722,5,3,122,1,5,3,2,0,Education
5723,37,1,16,1,1,0,2,2,Management
5724,36,0,59,1,5,3,1,2,Education
5725,16,3,14,1,3,1,1,0,Computer
5726,13,3,110,1,3,0,2,1,Computer
5727,44,0,85,1,0,1,2,3,Other
5728,8,0,60,0,5,0,1,0,Education
5729,11,1,17,1,5,0,1,1,Education
5730,76,3,114,1,5,0,2,0,Education
5731,22,3,118,1,5,1,2,0,Professional
5732,28,3,61,1,5,0,2,0,Other
5733,13,3,123,1,5,0,2,2,Other
5734,19,3,85,1,1,1,2,1,Computer
5735,25,1,34,1,1,0,1,2,Computer
5736,7,0,64,0,5,3,1,4,Education
5737,8,1,33,0,5,2,1,0,Education
5738,11,3,88,1,5,0,2,3,Computer
5739,23,0,68,1,1,3,2,0,Professional
5740,13,0,76,0,5,1,2,1,Professional
5741,46,3,16,1,1,0,2,1,Professional
5742,30,0,75,0,5,0,2,4,Management
5743,38,3,20,1,1,0,2,0,Computer
5744,23,2,56,1,5,0,2,0,Education
5745,18,3,69,1,5,0,2,3,Computer
5746,11,1,122,1,3,3,2,0,Education
5747,45,3,16,0,0,0,2,0,Computer
5748,21,3,118,1,1,1,2,1,Professional
5749,45,3,16,0,1,0,1,2,Education
5750,19,3,123,0,1,0,2,4,Other
5751,30,3,16,0,1,3,2,0,Computer
5752,41,3,43,0,1,1,2,0,Other
5753,18,3,31,1,5,1,2,1,Professional
5754,41,0,62,1,1,2,2,0,Management
5755,17,0,61,1,5,1,1,2,Other
5756,38,3,41,0,0,3,1,0,Management
5757,8,3,92,1,5,0,2,2,Education
5758,22,3,9,1,5,0,2,0,Management
5759,2,3,45,0,5,0,1,2,Other
5760,17,1,59,0,5,0,1,2,Computer
5761,26,3,80,0,1,0,1,0,Other
5762,32,0,76,1,1,1,2,2,Other
5763,76,3,43,0,2,0,1,4,Professional
5764,13,1,118,1,3,0,2,0,Education
5765,16,0,36,1,1,3,2,0,Professional
5766,18,3,51,1,5,0,2,1,Computer
5767,39,3,86,0,1,0,1,0,Other
5768,25,3,14,0,4,0,2,2,Computer
5769,5,3,76,1,5,2,2,0,Education
5770,9,1,118,1,5,0,1,2,Education
5771,46,3,40,1,0,0,1,4,Other
5772,47,3,61,0,1,3,2,4,Other
5773,11,1,85,1,5,0,1,0,Education
5774,29,1,16,1,3,2,2,1,Computer
5775,11,0,60,0,5,0,1,1,Education
5776,13,0,118,1,5,3,2,3,Computer
5777,10,3,7,1,1,3,2,0,Computer
5778,6,3,63,1,5,0,1,0,Education
5779,17,1,7,1,1,0,2,3,Professional
5780,42,3,114,0,3,0,2,2,Management
5781,12,3,126,0,5,0,2,0,Education
5782,16,3,42,1,1,0,2,0,Professional
5783,54,0,64,1,1,2,1,0,Other
5784,25,0,74,0,1,0,2,2,Management
5785,36,3,16,1,3,0,2,2,Other
5786,45,0,76,1,1,1,1,4,Computer
5787,14,1,88,1,5,3,2,2,Professional
5788,29,0,51,0,1,2,1,4,Other
5789,15,0,51,0,1,0,2,2,Other
5790,6,1,61,1,5,0,2,0,Education
5791,23,0,61,1,1,2,2,0,Professional
5792,19,3,41,0,1,0,2,0,Computer
5793,12,3,9,0,3,1,2,1,Professional
5794,19,3,114,1,5,3,2,3,Computer
5795,12,1,3,1,3,0,2,4,Education
5796,13,3,30,1,5,1,2,1,Computer
5797,20,3,92,0,1,2,2,2,Other
5798,32,3,80,1,5,1,2,1,Computer
5799,39,1,31,1,1,1,2,1,Management
5800,12,3,61,1,5,0,2,3,Computer
5801,29,3,118,1,1,3,2,3,Education
5802,15,3,7,1,5,0,1,0,Education
5803,17,1,122,0,3,1,2,1,Professional
5804,36,3,36,1,1,0,2,0,Computer
5805,31,1,80,1,1,0,2,1,Computer
5806,22,3,113,1,3,0,2,2,Other
5807,8,0,98,1,5,0,1,0,Education
5808,36,3,2,0,1,1,2,0,Computer
5809,38,0,113,0,1,3,2,0,Other
5810,5,3,41,1,5,0,1,2,Education
5811,10,1,9,1,5,0,2,0,Computer
5812,23,1,62,1,3,0,1,2,Other
5813,35,0,71,1,5,3,2,4,Other
5814,53,0,41,1,1,3,2,0,Other
5815,50,3,125,0,6,0,1,4,Professional
5816,20,0,105,0,3,2,1,0,Professional
5817,21,0,105,1,1,0,2,2,Other
5818,8,3,123,1,5,3,2,0,Computer
5819,76,1,124,0,1,0,2,0,Other
5820,15,0,126,1,1,0,1,2,Management
5821,15,0,113,0,1,3,2,2,Education
5822,46,3,124,1,1,0,2,0,Management
5823,24,3,16,0,3,2,2,1,Professional
5824,31,3,85,0,1,3,2,0,Professional
5825,44,0,33,1,1,0,2,1,Professional
5826,16,0,76,1,5,3,2,0,Computer
5827,24,3,38,1,5,1,2,1,Management
5828,21,0,85,1,5,0,2,1,Management
5829,25,0,21,0,1,1,2,3,Other
5830,47,0,114,1,1,0,1,1,Management
5831,29,3,85,0,3,3,1,0,Other
5832,19,3,74,0,1,0,2,4,Other
5833,32,3,92,1,5,3,2,2,Other
5834,65,0,85,1,1,0,1,2,Other
5835,24,0,89,1,1,3,1,0,Education
5836,44,3,33,1,1,0,2,0,Education
5837,13,1,126,0,5,0,2,0,Computer
5838,60,3,52,1,1,0,1,4,Professional
5839,41,3,51,1,6,0,2,1,Education
5840,5,0,41,1,5,0,2,4,Education
5841,31,1,118,1,0,0,1,4,Computer
5842,35,0,86,0,1,3,1,2,Professional
5843,16,1,114,1,0,0,2,0,Other
5844,76,1,41,1,1,3,1,4,Other
5845,51,3,31,1,1,0,2,4,Management
5846,15,3,1,1,5,0,2,1,Education
5847,25,0,16,1,1,0,2,2,Other
5848,25,0,110,1,3,0,2,2,Professional
5849,39,0,16,1,1,2,2,4,Management
5850,76,0,51,0,1,0,2,0,Other
5851,38,3,88,1,5,0,2,0,Professional
5852,22,1,61,1,5,0,0,2,Management
5853,24,3,113,1,4,3,2,0,Professional
5854,16,3,92,0,5,2,2,1,Professional
5855,14,0,41,1,5,0,2,4,Other
5856,8,2,85,1,5,1,2,0,Education
5857,23,3,31,0,5,0,2,4,Other
5858,35,3,98,1,1,2,1,0,Education
5859,11,3,123,1,5,1,1,0,Education
5860,31,3,55,1,5,0,2,0,Computer
5861,52,3,114,0,1,3,2,0,Other
5862,14,3,16,1,1,0,2,1,Computer
5863,35,1,33,1,0,0,2,0,Education
5864,17,3,41,0,5,1,2,3,Professional
5865,50,1,114,0,0,3,2,2,Other
5866,10,1,16,1,3,0,2,1,Computer
5867,22,1,74,1,5,0,2,2,Other
5868,39,1,114,1,1,0,2,0,Computer
5869,30,2,69,0,0,0,2,0,Management
5870,19,0,118,1,5,0,1,2,Other
5871,7,1,1,0,5,0,2,1,Education
5872,12,1,126,1,5,1,1,0,Education
5873,21,3,43,1,1,0,2,0,Professional
5874,30,0,74,1,1,0,2,3,Education
5875,19,3,92,0,3,0,2,0,Other
5876,67,0,105,1,1,0,1,4,Other
5877,5,3,16,0,5,3,1,2,Education
5878,38,3,31,1,1,3,2,0,Computer
5879,29,3,39,1,1,0,2,1,Computer
5880,16,0,123,1,1,0,2,3,Computer
5881,20,1,110,1,5,0,2,0,Management
5882,46,1,123,0,4,1,1,3,Other
5883,24,0,1,0,5,3,1,2,Other
5884,24,0,76,1,3,3,1,2,Computer
5885,76,0,16,0,2,0,1,1,Other
5886,31,3,74,0,1,3,2,3,Other
5887,11,1,31,1,5,1,1,1,Professional
5888,8,3,61,1,5,1,2,0,Other
5889,19,0,31,1,5,1,2,4,Professional
5890,30,3,92,0,1,0,2,1,Professional
5891,36,0,55,1,3,0,2,4,Other
5892,12,1,76,1,5,0,1,0,Education
5893,23,3,114,0,5,1,2,3,Computer
5894,32,3,89,1,1,0,2,1,Computer
5895,68,0,56,1,1,0,2,1,Professional
5896,47,2,31,1,1,0,2,4,Other
5897,14,1,114,0,3,0,1,1,Other
5898,31,1,114,1,1,1,2,1,Professional
5899,43,0,16,0,3,0,2,1,Professional
5900,45,0,88,0,0,0,1,4,Education
5901,35,1,61,1,0,0,2,0,Education
5902,13,3,77,1,5,3,2,1,Education
5903,38,0,51,0,0,1,1,0,Professional
5904,37,0,76,1,1,0,1,0,Education
5905,6,0,118,0,5,3,1,4,Education
5906,34,3,31,1,5,0,1,0,Other
5907,10,0,61,1,5,0,2,2,Education
5908,10,1,85,1,5,0,2,1,Computer
5909,11,0,56,1,3,1,2,0,Education
5910,58,1,31,1,1,0,1,0,Professional
5911,20,1,3,1,5,1,2,2,Management
5912,42,3,76,0,0,0,2,3,Education
5913,34,3,92,1,5,0,2,4,Other
5914,25,3,114,1,1,0,2,0,Professional
5915,76,3,126,0,2,2,2,4,Professional
5916,21,3,16,1,1,0,2,1,Computer
5917,9,3,6,0,5,0,2,0,Education
5918,14,1,41,0,1,1,1,2,Education
5919,27,1,64,1,0,1,2,0,Management
5920,20,3,119,1,1,0,1,1,Education
5921,18,0,88,0,1,1,2,0,Professional
5922,30,3,52,1,5,1,2,1,Other
5923,39,3,86,0,1,2,2,4,Management
5924,55,3,122,0,1,0,2,2,Management
5925,29,3,76,1,0,0,2,1,Professional
5926,42,3,60,0,1,0,2,0,Management
5927,37,3,92,1,5,0,1,4,Other
5928,4,1,85,1,5,0,1,4,Education
5929,17,2,123,0,5,1,2,1,Computer
5930,60,0,114,1,1,0,1,4,Other
5931,14,0,123,1,5,0,2,2,Management
5932,41,0,31,0,1,0,2,0,Other
5933,13,3,41,1,5,0,2,1,Computer
5934,21,1,30,1,5,0,2,3,Computer
5935,24,1,92,1,0,0,2,0,Computer
5936,21,3,85,1,5,3,2,1,Computer
5937,18,0,16,1,1,3,2,1,Computer
5938,16,3,64,0,1,2,2,1,Education
5939,3,3,110,0,5,2,2,2,Education
5940,18,3,16,1,1,1,2,1,Computer
5941,29,3,56,0,1,3,2,2,Education
5942,12,3,89,1,5,0,2,1,Computer
5943,64,0,92,1,1,0,1,4,Professional
5944,19,0,89,0,3,3,2,0,Management
5945,18,3,26,1,5,0,2,0,Computer
5946,21,3,98,1,3,3,2,1,Professional
5947,11,3,33,1,5,0,2,0,Education
5948,31,0,41,1,1,0,1,0,Computer
5949,17,1,41,0,1,3,2,1,Education
5950,14,1,88,1,1,1,2,1,Computer
5951,36,1,88,1,3,1,2,1,Professional
5952,31,2,20,1,5,0,2,4,Professional
5953,16,3,16,0,5,0,2,3,Professional
5954,11,3,43,1,5,2,1,0,Education
5955,13,0,64,1,5,1,2,4,Education
5956,63,3,123,0,5,0,1,2,Education
5957,34,0,16,1,1,2,2,3,Management
5958,9,3,92,1,5,1,2,0,Education
5959,24,3,118,0,1,0,2,0,Management
5960,25,0,43,1,1,0,2,0,Professional
5961,12,3,89,0,5,0,2,0,Education
5962,18,0,61,1,1,3,1,0,Education
5963,32,0,113,0,1,3,2,4,Other
5964,33,3,31,0,0,1,2,0,Computer
5965,23,3,89,0,5,3,1,4,Other
5966,33,0,80,0,3,2,1,1,Computer
5967,43,3,122,0,0,0,2,1,Education
5968,46,1,16,1,1,0,2,1,Management
5969,34,0,16,1,5,0,1,4,Professional
5970,19,1,16,1,1,3,2,1,Professional
5971,38,3,114,0,5,0,2,2,Other
5972,16,1,40,1,1,0,2,2,Education
5973,57,3,16,0,1,0,1,0,Other
5974,27,1,123,0,1,0,2,1,Professional
5975,21,3,58,0,1,3,1,0,Professional
5976,34,3,2,0,1,0,2,0,Computer
5977,32,3,119,1,0,1,1,4,Education
5978,8,1,86,1,5,0,2,0,Education
5979,31,3,114,0,5,1,2,0,Education
5980,18,1,64,0,1,3,2,0,Other
5981,18,2,41,0,5,0,1,2,Education
5982,7,0,86,0,5,0,2,4,Education
5983,37,0,41,1,1,2,1,0,Professional
5984,47,3,60,1,1,0,2,1,Other
5985,18,1,43,1,1,0,2,1,Other
5986,37,3,6,1,1,3,2,1,Professional
5987,47,1,41,0,1,1,2,0,Other
5988,70,0,16,0,0,0,1,4,Other
5989,30,2,75,1,5,0,2,1,Management
5990,30,3,124,1,5,0,2,1,Education
5991,11,0,76,0,5,1,1,0,Education
5992,19,1,126,1,1,0,2,0,Computer
5993,41,1,114,0,1,0,2,0,Education
5994,16,1,85,1,1,1,2,4,Other
5995,22,1,34,0,1,0,2,4,Other
5996,34,1,92,1,5,2,2,4,Management
5997,13,0,123,0,3,2,2,1,Computer
5998,10,2,52,0,3,0,2,4,Education
5999,9,1,92,0,5,0,2,0,Education
6000,22,3,6,0,1,0,2,4,Other
6001,15,0,9,0,5,0,1,0,Management
6002,11,0,89,1,3,1,1,4,Other
6003,17,3,86,1,1,1,2,0,Education
6004,57,1,33,1,1,1,1,2,Other
6005,9,3,61,1,5,0,1,2,Education
6006,11,3,34,1,5,0,2,0,Professional
6007,23,1,92,1,0,1,2,2,Professional
6008,5,2,16,0,5,0,1,4,Education
6009,25,1,16,0,3,0,2,1,Computer
6010,5,3,76,1,5,0,1,0,Education
6011,18,0,16,1,3,0,2,0,Management
6012,23,1,126,1,1,0,1,4,Other
6013,43,3,76,1,5,0,2,3,Other
6014,6,0,16,1,5,3,2,4,Education
6015,46,0,31,1,4,0,2,0,Professional
6016,41,0,77,1,1,0,1,0,Management
6017,16,2,80,1,2,0,2,0,Computer
6018,34,3,31,1,5,0,2,4,Computer
6019,4,0,114,0,2,1,1,4,Education
6020,15,0,33,0,5,1,2,1,Computer
6021,36,1,33,1,5,0,2,1,Management
6022,22,3,60,0,5,0,2,4,Professional
6023,14,0,124,0,5,3,1,0,Computer
6024,35,0,85,1,1,0,1,4,Professional
6025,20,1,126,0,3,0,1,4,Professional
6026,8,3,60,0,5,3,1,4,Education
6027,47,3,16,0,1,3,1,2,Education
6028,24,2,114,1,5,0,2,2,Management
6029,14,1,124,0,5,3,2,1,Professional
6030,25,0,64,0,1,0,2,0,Professional
6031,26,3,85,1,0,0,1,2,Other
6032,9,3,1,1,5,3,1,0,Management
6033,17,3,1,0,3,2,2,1,Education
6034,68,0,6,1,1,2,2,2,Other
6035,13,1,118,1,5,3,2,1,Professional
6036,36,0,16,1,5,0,2,2,Other
6037,20,3,74,1,1,0,2,1,Computer
6038,22,3,41,1,1,1,2,0,Computer
6039,18,3,126,0,1,3,2,0,Other
6040,13,0,118,0,3,0,1,0,Other
6041,22,3,45,0,1,0,2,0,Computer
6042,12,3,76,0,5,0,2,2,Professional
6043,19,3,60,0,1,3,2,2,Other
6044,26,3,76,0,5,0,1,4,Computer
6045,67,3,16,1,1,0,2,0,Professional
6046,6,3,77,0,5,3,1,0,Education
6047,42,3,89,0,1,0,0,4,Other
6048,24,0,85,0,1,1,2,0,Other
6049,46,0,74,1,1,3,2,2,Professional
6050,48,0,31,1,1,0,2,4,Professional
6051,18,0,88,1,1,0,2,0,Professional
6052,47,3,33,1,6,0,2,2,Professional
6053,12,2,114,1,5,0,2,1,Computer
6054,29,3,43,0,1,3,1,2,Education
6055,32,1,16,0,1,2,2,0,Computer
6056,30,0,85,1,1,3,2,1,Computer
6057,40,0,64,1,1,0,1,4,Management
6058,43,1,16,1,1,0,1,4,Management
6059,41,3,122,1,1,0,2,4,Management
6060,30,0,59,1,5,2,1,2,Professional
6061,16,3,31,1,5,0,1,0,Computer
6062,69,0,31,0,1,3,1,4,Other
6063,15,0,3,1,5,0,2,4,Professional
6064,39,1,41,0,1,0,2,4,Other
6065,32,3,16,1,5,2,2,4,Other
6066,28,0,16,0,5,3,2,0,Professional
6067,19,3,114,1,1,3,1,3,Computer
6068,13,3,62,0,3,3,2,1,Computer
6069,76,0,31,1,2,3,1,0,Other
6070,18,3,104,1,3,3,2,0,Education
6071,28,3,51,0,1,0,2,2,Other
6072,24,0,33,1,5,2,2,1,Computer
6073,15,1,83,1,3,0,2,0,Computer
6074,16,0,33,1,5,0,1,1,Education
6075,25,3,89,1,1,0,2,0,Professional
6076,46,0,7,1,1,3,2,0,Management
6077,47,0,59,1,1,0,2,0,Management
6078,4,1,106,0,5,3,1,0,Education
6079,76,3,31,0,1,3,1,4,Other
6080,28,3,98,1,1,2,2,1,Professional
6081,21,0,118,1,1,1,2,4,Computer
6082,22,1,16,0,1,0,1,4,Professional
6083,19,3,76,1,5,3,2,1,Management
6084,26,3,99,1,5,3,2,3,Computer
6085,24,3,122,1,3,0,2,1,Professional
6086,6,3,74,1,5,0,1,2,Education
6087,32,1,62,0,1,3,1,2,Professional
6088,18,1,122,1,1,2,2,3,Computer
6089,8,3,88,1,5,1,1,0,Education
6090,24,3,114,0,0,2,2,1,Computer
6091,67,3,21,1,6,0,2,2,Other
6092,18,3,118,1,5,1,2,3,Education
6093,19,1,83,1,1,3,2,1,Professional
6094,40,0,123,1,5,0,1,4,Other
6095,11,1,60,0,5,3,1,0,Education
6096,12,0,41,1,5,0,2,1,Education
6097,17,3,1,1,5,3,2,1,Professional
6098,19,0,88,0,1,0,1,4,Other
6099,39,3,33,1,0,0,2,4,Other
6100,15,1,62,0,5,0,2,1,Computer
6101,16,1,102,1,5,1,2,1,Professional
6102,18,0,26,0,3,0,1,0,Education
6103,19,3,2,1,5,0,2,4,Management
6104,7,3,59,1,5,0,2,0,Education
6105,21,0,33,1,5,2,2,0,Computer
