,Age,Country,Actual_Time,Primary_Computing_Platform,Marital_Status,Primary_Place_of_WWW_Access,Who_Pays_for_Access_Parents,Willingness_to_Pay_Fees,Household_Income,Who_Pays_for_Access_School,Education_Attainment
5933,13,41,37,10,5,4,0,4,3,0,College
5934,21,30,34,8,5,5,0,5,3,0,Masters
5935,24,92,34,0,0,2,0,2,4,0,Special
5936,21,85,30,10,5,4,0,5,1,0,Some_College
5937,18,16,37,7,1,5,0,3,4,0,College
5938,16,64,13,10,1,5,0,0,2,1,Doctoral
5939,3,110,24,1,5,4,1,4,6,0,Grammar
5940,18,16,37,3,1,5,0,0,5,0,Some_College
5941,29,56,34,10,1,2,0,0,1,0,High_School
5942,12,89,37,3,5,5,0,4,0,1,College
5943,64,92,17,10,1,2,0,0,1,0,Masters
5944,19,89,34,3,3,8,0,4,4,0,Masters
5945,18,26,34,4,5,5,0,6,4,0,Some_College
5946,21,98,6,3,3,4,0,5,3,0,Masters
5947,11,33,13,8,5,4,0,4,7,1,Some_College
5948,31,41,34,8,1,5,0,4,4,0,College
5949,17,41,13,10,1,4,0,4,3,0,College
5950,14,88,30,10,1,2,0,0,6,0,College
5951,36,88,2,10,3,4,0,4,7,0,College
5952,31,20,34,0,5,2,0,2,2,0,High_School
5953,16,16,0,3,5,4,0,4,0,1,Some_College
5954,11,43,12,10,5,5,0,0,6,1,Special
5955,13,64,13,10,5,4,0,2,8,1,Some_College
5956,63,123,23,0,5,2,0,1,2,0,College
5957,34,16,34,10,1,5,0,1,7,0,Some_College
5958,9,92,13,10,5,4,0,1,8,0,Some_College
5959,24,118,27,10,1,5,0,0,7,0,College
5960,25,43,34,11,1,5,0,4,2,0,College
5961,12,89,13,2,5,7,0,4,8,1,College
5962,18,61,13,10,1,4,0,3,6,1,Special
5963,32,113,26,0,1,2,0,0,4,0,Grammar
5964,33,31,34,10,0,4,0,4,1,0,College
5965,23,89,19,10,5,2,0,4,0,0,Masters
5966,33,80,34,10,3,5,0,0,4,0,College
5967,43,122,12,3,0,5,0,1,5,0,Masters
5968,46,16,27,10,1,4,0,0,5,0,Masters
5969,34,16,40,10,5,8,0,0,6,0,College
5970,19,16,28,3,1,5,0,4,6,0,Masters
5971,38,114,19,0,5,2,0,0,6,0,Special
5972,16,40,13,1,1,7,0,4,8,0,Some_College
5973,57,16,39,10,1,2,0,0,0,0,Some_College
5974,27,123,28,11,1,5,0,1,4,0,Some_College
5975,21,58,6,10,1,5,0,0,3,0,College
5976,34,2,34,0,1,4,0,4,5,0,College
5977,32,119,23,0,0,4,0,0,2,0,Masters
5978,8,86,13,10,5,4,0,4,6,1,Some_College
5979,31,114,12,0,5,5,0,1,2,0,College
5980,18,64,34,10,1,4,0,4,5,0,College
5981,18,41,13,10,5,4,0,4,8,1,College
5982,7,86,24,11,5,7,0,0,6,1,Grammar
5983,37,41,43,0,1,2,0,2,6,0,Some_College
5984,47,60,42,3,1,2,0,1,4,0,College
5985,18,43,34,10,1,2,0,0,3,0,College
5986,37,6,14,10,1,2,0,4,2,0,Masters
5987,47,41,39,10,1,2,0,4,4,0,Professional
5988,70,16,39,0,0,2,0,0,0,0,College
5989,30,75,27,0,5,4,0,1,7,0,College
5990,30,124,12,10,5,5,0,4,4,0,Doctoral
5991,11,76,13,10,5,5,0,4,1,1,Some_College
5992,19,126,34,3,1,5,0,1,2,0,College
5993,41,114,12,11,1,8,0,6,5,0,Masters
5994,16,85,34,0,1,2,0,5,3,0,High_School
5995,22,34,1,11,1,8,0,1,3,0,College
5996,34,92,27,0,5,2,0,0,2,0,College
5997,13,123,34,10,3,2,0,4,2,0,College
5998,10,52,13,2,3,7,0,4,8,1,Some_College
5999,9,92,13,10,5,5,1,4,7,1,Some_College
6000,22,6,20,0,1,2,0,0,1,0,Some_College
6001,15,9,34,3,5,8,0,3,2,0,College
6002,11,89,42,0,3,2,0,0,1,0,Some_College
6003,17,86,13,10,1,2,0,4,1,1,College
6004,57,33,39,10,1,2,0,0,1,0,Some_College
6005,9,61,13,10,5,7,0,5,8,1,Some_College
6006,11,34,14,10,5,0,0,5,7,0,Other
6007,23,92,43,10,0,2,0,3,1,0,High_School
6008,5,16,24,2,5,7,0,4,6,1,Other
6009,25,16,34,10,3,5,0,4,7,0,College
6010,5,76,24,10,5,4,1,0,6,0,Grammar
6011,18,16,41,11,3,2,0,4,4,0,Some_College
6012,23,126,34,0,1,2,0,2,4,0,High_School
6013,43,76,26,5,5,2,0,4,6,0,Masters
6014,6,16,24,3,5,2,1,1,8,0,Grammar
6015,46,31,34,10,4,2,0,4,6,0,Some_College
6016,41,77,27,10,1,8,0,2,3,0,Masters
6017,16,80,37,10,2,7,0,4,6,0,Masters
6018,34,31,34,0,5,2,0,4,2,0,Some_College
6019,4,114,24,11,2,6,0,4,6,0,Grammar
6020,15,33,31,10,5,4,0,4,3,0,Some_College
6021,36,33,27,3,5,5,0,4,4,0,Masters
6022,22,60,6,0,5,2,0,5,2,0,Other
6023,14,124,37,8,5,8,0,2,3,0,Masters
6024,35,85,34,0,1,4,0,0,2,0,College
6025,20,126,43,0,3,2,0,0,4,0,Some_College
6026,8,60,13,2,5,7,0,1,4,1,Some_College
6027,47,16,23,0,1,2,0,1,3,0,College
6028,24,114,34,0,5,2,0,0,0,0,Some_College
6029,14,124,34,10,5,5,0,4,1,0,Masters
6030,25,64,1,10,1,4,0,0,4,0,High_School
6031,26,85,42,0,0,2,0,2,4,0,Special
6032,9,1,34,10,5,2,0,2,3,0,Some_College
6033,17,1,34,10,3,5,0,6,4,0,Masters
6034,68,6,39,0,1,2,0,7,3,0,Some_College
6035,13,118,16,4,5,8,0,6,1,0,College
6036,36,16,42,0,5,2,0,1,0,0,Special
6037,20,74,37,4,1,5,0,4,7,0,College
6038,22,41,9,10,1,5,0,6,7,0,College
6039,18,126,20,11,1,2,0,0,4,0,Some_College
6040,13,118,1,11,3,8,0,0,6,0,Some_College
6041,22,45,34,10,1,2,0,0,1,0,Some_College
6042,12,76,34,0,5,2,0,2,3,0,Some_College
6043,19,60,20,0,1,2,0,4,6,0,Some_College
6044,26,76,34,10,5,2,0,0,4,0,College
6045,67,16,34,0,1,2,0,0,5,0,Masters
6046,6,77,24,10,5,2,1,4,2,0,High_School
6047,42,89,20,10,1,2,0,0,5,0,Grammar
6048,24,85,20,10,1,2,0,4,3,0,Some_College
6049,46,74,5,0,1,2,0,1,7,0,Professional
6050,48,31,34,0,1,4,0,4,4,0,Masters
6051,18,88,16,3,1,4,0,1,4,0,College
6052,47,33,36,0,6,2,0,0,5,0,Doctoral
6053,12,114,37,3,5,5,0,3,2,0,Some_College
6054,29,43,23,3,1,8,0,0,5,0,Masters
6055,32,16,34,10,1,5,0,4,3,0,Some_College
6056,30,85,34,8,1,5,0,6,6,0,Doctoral
6057,40,64,27,0,1,2,0,0,6,0,Some_College
6058,43,16,27,0,1,2,0,1,0,0,Some_College
6059,41,122,34,10,1,2,0,1,3,0,Some_College
6060,30,59,40,10,5,2,0,0,3,0,Some_College
6061,16,31,34,4,5,4,0,0,0,0,College
6062,69,31,20,0,1,2,0,4,6,0,Some_College
6063,15,3,36,10,5,2,0,6,3,0,Professional
6064,39,41,34,0,1,5,0,0,3,0,Some_College
6065,32,16,34,0,5,2,0,5,0,0,Special
6066,28,16,1,10,5,8,0,0,2,0,Some_College
6067,19,114,37,10,1,4,0,4,7,0,College
6068,13,62,37,10,3,5,0,4,2,0,College
6069,76,31,34,0,2,2,0,3,6,0,Other
6070,18,104,13,11,3,4,0,3,8,0,High_School
6071,28,51,20,0,1,2,0,0,7,0,College
6072,24,33,34,3,5,4,0,4,6,0,Masters
6073,15,83,37,10,3,5,0,4,3,0,College
6074,16,33,13,3,5,5,0,4,1,1,Masters
6075,25,89,34,3,1,2,0,4,2,0,Some_College
6076,46,7,34,11,1,4,0,3,5,0,College
6077,47,59,34,0,1,5,0,4,5,0,College
6078,4,106,24,10,5,4,0,2,6,0,Grammar
6079,76,31,39,0,1,2,0,0,6,0,Some_College
6080,28,98,17,3,1,2,0,7,4,0,Masters
6081,21,118,37,10,1,8,0,0,7,0,Some_College
6082,22,16,19,0,1,2,0,4,1,0,Some_College
6083,19,76,27,10,5,4,0,4,6,0,College
6084,26,99,31,3,5,5,0,4,4,0,Masters
6085,24,122,33,10,3,4,0,0,4,0,Masters
6086,6,74,24,10,5,2,0,0,3,0,High_School
6087,32,62,34,0,1,2,0,5,5,0,High_School
6088,18,122,37,4,1,5,0,6,2,1,Masters
6089,8,88,13,10,5,4,0,4,7,1,High_School
6090,24,114,21,10,0,4,0,4,1,0,College
6091,67,21,39,0,6,2,0,0,3,0,College
6092,18,118,12,8,5,5,0,4,2,0,College
6093,19,83,17,3,1,2,0,4,4,0,College
6094,40,123,34,0,5,2,0,4,1,0,Some_College
6095,11,60,13,11,5,2,0,1,6,1,Some_College
6096,12,41,13,10,5,7,1,0,7,0,Some_College
6097,17,1,14,0,5,2,0,4,1,0,College
6098,19,88,45,3,1,8,0,0,6,0,College
6099,39,33,34,0,0,2,0,3,6,0,High_School
6100,15,62,34,10,5,5,0,4,3,0,Some_College
6101,16,102,17,3,5,5,0,6,2,0,College
6102,18,26,34,3,3,8,0,3,4,0,Masters
6103,19,2,34,0,5,2,0,0,0,0,Some_College
6104,7,59,24,10,5,4,0,4,5,0,Grammar
6105,21,33,37,10,5,5,0,0,3,0,College
6106,10,16,13,10,5,4,1,6,0,0,Some_College
6107,32,33,34,0,5,2,0,4,1,0,High_School
6108,42,85,34,3,1,4,0,5,6,0,Doctoral
6109,28,45,20,10,1,2,0,4,3,0,Some_College
6110,28,85,30,10,2,5,0,1,6,0,College
6111,12,16,20,10,3,2,0,0,4,0,Some_College
6112,35,33,34,10,1,4,0,0,4,0,High_School
6113,15,60,34,10,5,2,1,6,4,0,Some_College
6114,8,51,13,10,5,2,0,4,8,0,High_School
6115,15,118,21,4,5,4,0,6,7,0,College
6116,11,85,13,11,3,2,0,4,8,1,Some_College
6117,9,121,13,10,5,5,1,1,4,1,Some_College
6118,33,114,27,11,1,4,0,0,5,0,Some_College
6119,43,61,23,10,1,4,0,4,5,1,Masters
6120,25,76,13,3,1,5,0,1,3,1,Masters
6121,17,76,34,10,3,5,0,4,4,0,College
6122,76,41,34,0,1,2,0,0,6,0,Some_College
6123,45,59,34,0,5,4,0,0,2,0,High_School
6124,20,33,37,10,3,5,0,5,4,0,College
6125,22,121,34,3,1,4,0,4,1,0,College
6126,28,88,5,10,3,4,0,4,7,1,Professional
6127,42,61,34,0,1,2,0,0,8,0,High_School
6128,39,21,23,3,1,5,0,4,7,0,Masters
6129,50,92,34,10,3,2,0,0,2,0,College
6130,26,63,41,10,1,8,0,0,1,0,Some_College
6131,76,6,34,3,2,5,0,6,6,0,College
6132,17,114,34,11,5,5,0,4,1,0,College
6133,34,6,27,3,5,2,0,5,2,0,Some_College
6134,41,88,23,11,1,4,0,0,4,0,College
6135,28,48,27,10,1,0,0,2,7,0,Masters
6136,11,35,34,10,5,5,0,4,6,0,College
6137,15,11,1,4,1,5,0,4,1,0,Other
6138,15,16,34,10,5,5,0,4,4,0,College
6139,25,61,13,6,5,2,0,3,1,0,Special
6140,27,41,37,8,1,5,0,0,5,0,College
6141,13,123,34,0,3,2,0,0,3,0,Some_College
6142,10,95,13,10,5,4,0,0,1,0,Some_College
6143,27,89,6,3,5,2,0,4,0,0,Some_College
6144,31,21,40,0,5,2,0,3,1,0,Some_College
6145,25,31,40,0,1,2,0,4,3,0,Some_College
6146,25,16,34,3,1,5,0,0,3,0,Masters
6147,52,76,34,0,5,4,0,0,5,0,College
6148,47,16,14,10,1,5,0,4,5,0,Doctoral
6149,25,114,34,10,1,2,0,1,2,0,Some_College
6150,8,92,13,10,5,7,0,5,6,1,High_School
6151,24,85,19,10,1,2,0,0,1,0,High_School
6152,8,21,42,0,5,2,0,4,2,0,Special
6153,30,33,40,10,0,5,0,0,5,0,College
6154,30,16,34,3,1,5,0,6,7,0,Masters
6155,14,59,45,10,1,4,0,4,3,0,College
6156,13,64,34,4,3,4,0,4,3,0,Some_College
6157,33,55,34,10,0,2,0,4,4,0,High_School
6158,17,76,34,10,1,4,0,5,6,0,Masters
6159,76,61,2,11,1,2,0,0,2,0,High_School
6160,51,74,41,0,4,2,0,0,7,0,College
6161,27,16,34,10,1,0,0,4,7,0,Some_College
6162,10,88,13,10,5,7,0,0,1,0,High_School
6163,45,88,13,11,1,2,0,0,1,0,Some_College
6164,15,13,21,10,5,5,0,4,7,0,College
6165,39,16,27,10,0,8,0,4,4,0,College
6166,8,59,13,10,5,4,1,4,3,0,High_School
6167,47,61,39,0,1,2,0,4,6,0,Some_College
6168,42,114,14,10,1,5,0,4,7,0,Masters
6169,48,14,23,10,6,2,0,4,2,0,College
6170,76,85,42,0,1,2,0,0,6,0,High_School
6171,24,80,28,10,5,2,0,2,5,0,Masters
6172,48,43,42,0,3,2,0,2,0,0,Some_College
6173,25,76,34,0,1,4,0,4,5,0,College
6174,8,41,42,0,5,2,1,3,6,0,High_School
6175,42,114,34,0,1,2,0,3,2,0,Some_College
6176,38,16,34,10,3,8,0,4,3,0,College
6177,6,93,24,10,5,2,1,0,3,0,High_School
6178,35,114,34,10,0,2,0,6,4,0,Special
6179,34,51,19,10,3,2,0,1,4,0,Masters
6180,10,52,13,9,5,7,0,3,6,1,Some_College
6181,20,76,34,0,5,2,0,0,1,0,Some_College
6182,58,113,34,11,6,2,0,0,3,0,Professional
6183,9,98,34,3,5,5,0,5,7,0,Some_College
6184,16,123,34,10,1,5,0,4,4,0,College
6185,31,123,34,0,2,2,0,0,6,0,College
6186,29,3,34,3,5,4,0,0,2,0,College
6187,41,41,33,0,1,2,0,0,6,0,Professional
6188,8,92,13,10,5,5,0,1,2,1,Some_College
6189,24,101,14,10,1,4,0,1,7,0,Masters
6190,19,89,34,10,1,4,0,4,6,1,Masters
6191,18,114,23,1,1,8,0,4,2,0,College
6192,11,61,13,0,5,2,1,0,5,0,Special
6193,8,78,13,11,5,4,0,0,3,1,High_School
6194,20,114,28,10,5,8,0,4,1,0,College
6195,11,123,13,3,5,2,0,4,6,1,Some_College
6196,23,76,21,4,2,3,0,1,6,0,College
6197,20,69,34,4,5,5,0,4,2,0,Masters
6198,15,16,27,10,5,5,0,4,1,0,College
6199,20,126,37,3,1,5,0,4,5,0,College
6200,16,16,37,4,5,4,0,0,5,0,College
6201,17,20,34,10,5,5,0,0,2,0,Some_College
6202,21,88,13,10,1,5,0,4,0,0,Some_College
6203,41,9,34,10,1,5,0,3,0,0,Masters
6204,24,85,27,0,2,2,0,4,3,0,Some_College
6205,35,61,34,2,5,8,0,3,3,0,Some_College
6206,76,9,34,10,2,8,0,2,6,0,Other
6207,14,41,20,10,6,2,0,0,3,0,High_School
6208,9,85,13,10,5,5,0,2,8,1,Some_College
6209,40,16,25,0,1,2,0,0,0,0,High_School
6210,41,114,20,0,1,2,0,0,2,0,High_School
6211,5,21,24,3,5,4,1,0,6,0,Grammar
6212,24,114,14,10,1,2,0,4,6,0,College
6213,54,16,39,0,5,2,0,1,6,0,High_School
6214,20,86,34,10,1,5,0,4,5,0,Masters
6215,51,68,34,10,5,2,0,6,6,0,Masters
6216,26,16,34,0,5,2,0,1,2,0,Some_College
6217,33,80,34,10,1,5,0,4,7,0,Some_College
6218,18,74,5,10,5,4,0,6,7,0,Professional
6219,17,31,43,0,1,2,0,0,1,0,Some_College
6220,40,31,34,0,1,2,0,0,7,0,Some_College
6221,13,76,13,0,5,2,0,4,0,0,Some_College
6222,13,60,37,4,5,4,0,4,2,0,Some_College
6223,17,114,13,10,3,2,0,0,4,0,College
6224,30,16,34,10,5,5,0,0,2,0,Masters
6225,46,62,17,10,1,8,0,7,5,0,Doctoral
6226,27,31,27,0,1,2,0,0,6,0,High_School
6227,39,126,19,10,1,2,0,0,2,0,Some_College
6228,8,33,13,10,5,5,0,4,1,1,High_School
6229,76,1,17,11,2,2,0,3,6,0,College
6230,38,21,15,10,1,2,0,0,7,0,Professional
6231,24,16,34,10,5,2,0,4,2,0,Some_College
6232,64,31,39,0,5,2,0,0,1,0,Masters
6233,12,62,13,10,5,7,0,1,0,1,High_School
6234,42,16,39,0,5,2,0,4,5,0,College
6235,33,110,19,3,0,2,0,4,0,0,College
6236,17,31,14,0,5,2,1,0,3,0,College
6237,9,33,34,10,5,4,0,4,6,1,Some_College
6238,31,113,27,10,1,2,0,4,4,0,Some_College
6239,24,9,34,10,2,2,0,4,4,0,Masters
6240,11,16,34,8,5,4,0,0,7,1,Some_College
6241,18,122,30,10,1,4,0,4,6,0,Some_College
6242,11,74,34,0,5,2,0,4,1,0,Some_College
6243,30,105,0,0,5,2,0,6,1,0,College
6244,20,16,13,5,5,4,0,4,1,1,Masters
6245,17,59,14,0,5,4,0,4,1,0,Some_College
6246,44,85,42,0,1,2,0,4,3,0,High_School
6247,38,16,37,3,1,5,0,7,4,0,Masters
6248,27,11,21,4,3,8,0,4,1,0,Doctoral
6249,13,76,13,4,5,4,0,4,8,1,Some_College
6250,13,41,34,10,5,4,0,4,4,1,College
6251,44,33,34,10,1,4,0,0,5,0,College
6252,46,3,12,10,1,5,0,0,5,0,Masters
6253,22,41,1,0,5,2,0,3,6,0,College
6254,18,114,23,0,5,2,0,4,1,0,College
6255,33,20,21,8,5,5,0,5,4,0,Some_College
6256,39,21,34,0,5,2,0,2,3,0,Some_College
6257,16,105,43,0,5,4,0,0,1,0,Special
6258,42,6,34,4,1,2,0,3,7,0,Masters
6259,57,123,39,0,6,2,0,4,3,0,Some_College
6260,24,85,34,0,5,2,0,0,2,0,College
6261,9,76,13,10,5,5,0,4,8,1,Some_College
6262,9,3,13,10,5,4,1,0,6,1,College
6263,41,43,39,10,0,2,0,1,2,0,College
6264,76,76,23,0,5,2,0,0,6,0,Masters
6265,33,76,34,10,1,4,0,4,5,0,College
6266,33,16,20,0,1,2,0,0,7,0,Some_College
6267,0,41,24,3,5,4,0,3,6,1,Grammar
6268,8,105,13,10,5,4,0,0,7,0,Some_College
6269,10,30,13,10,5,4,0,4,8,1,High_School
6270,55,6,39,0,1,2,0,4,7,0,College
6271,24,92,34,4,1,5,0,3,6,0,College
6272,29,16,42,0,5,2,0,4,2,0,Some_College
6273,56,76,39,0,1,2,0,4,2,0,Some_College
6274,10,42,9,4,3,5,0,4,7,1,College
6275,52,76,36,0,5,2,0,0,6,0,Professional
6276,7,37,24,10,5,2,1,0,3,0,High_School
6277,28,60,27,10,5,5,0,6,5,0,Masters
6278,35,9,17,11,1,5,0,0,4,0,Masters
6279,44,6,34,0,1,2,0,0,7,0,Masters
6280,17,85,1,3,3,5,0,0,0,0,Masters
6281,50,64,27,11,1,2,0,6,7,0,College
6282,45,92,22,0,1,2,0,0,4,0,College
6283,47,114,34,10,1,4,0,5,4,0,College
6284,14,33,21,10,5,5,0,0,7,1,College
6285,76,99,13,3,2,5,0,1,6,1,High_School
6286,18,118,13,10,1,2,0,4,0,0,Some_College
6287,16,118,40,4,5,8,0,4,7,0,Masters
6288,36,16,33,10,1,2,0,4,2,0,College
6289,52,40,39,0,1,2,0,0,2,0,High_School
6290,36,76,15,10,6,2,0,0,6,0,College
6291,36,76,45,3,1,2,0,4,7,0,Masters
6292,30,43,30,10,1,2,0,4,4,0,College
6293,23,9,12,10,1,8,0,4,3,0,Doctoral
6294,18,88,13,1,1,2,0,4,6,1,Masters
6295,35,92,20,0,1,2,0,0,4,0,Some_College
6296,22,74,34,0,1,2,0,0,6,0,Special
6297,30,69,41,10,1,5,0,0,4,0,Some_College
6298,35,31,34,0,5,4,0,0,2,0,Some_College
6299,33,31,34,10,1,2,0,0,1,0,College
6300,52,43,34,0,1,2,0,4,2,0,Some_College
6301,14,88,28,10,5,4,0,5,4,0,College
6302,23,114,17,10,1,2,0,1,3,0,Doctoral
6303,18,122,34,10,5,2,0,0,0,0,Some_College
6304,20,70,13,10,5,5,0,0,4,1,Professional
6305,6,64,24,11,5,5,0,4,6,1,Grammar
6306,53,51,39,10,0,2,0,4,6,0,Some_College
6307,20,85,30,4,1,0,0,4,4,0,College
6308,12,61,13,11,5,7,0,4,8,1,Some_College
6309,49,31,44,0,1,2,0,4,5,0,College
6310,21,76,43,0,1,2,0,0,4,0,Some_College
6311,12,92,13,11,5,4,0,4,2,1,Some_College
6312,15,114,34,0,5,2,0,4,2,0,Special
6313,46,43,12,3,1,5,0,5,7,0,Doctoral
6314,12,46,13,10,5,7,0,4,2,1,College
6315,32,45,34,10,1,4,0,0,2,0,Some_College
6316,46,52,39,10,6,2,0,0,1,0,College
6317,20,122,34,10,1,5,0,4,3,0,College
6318,36,75,21,11,1,4,0,3,6,0,Some_College
6319,41,123,39,10,1,8,0,0,2,0,High_School
6320,25,64,13,10,5,2,0,0,1,0,College
6321,41,92,34,0,1,5,0,0,5,0,Masters
6322,34,16,34,4,5,5,0,0,2,0,Masters
6323,18,1,34,10,1,4,0,0,4,0,Special
6324,44,52,20,0,2,2,0,0,6,0,College
6325,16,80,40,4,5,8,0,4,1,0,Some_College
6326,19,41,34,3,1,5,0,4,4,0,Masters
6327,12,16,34,3,5,8,0,5,6,0,Some_College
6328,25,41,34,10,1,8,0,1,4,0,Some_College
6329,67,16,39,0,6,2,0,0,1,0,Some_College
6330,13,14,34,11,5,8,0,3,6,0,College
6331,41,61,14,3,1,4,0,0,3,0,College
6332,19,11,34,3,1,5,0,6,5,0,College
6333,20,31,26,0,1,2,0,0,8,0,Some_College
6334,52,113,34,0,1,2,0,0,1,0,Some_College
6335,16,2,23,10,5,5,0,4,2,1,College
6336,57,16,8,0,1,2,0,7,4,0,Some_College
6337,7,14,24,11,5,5,0,0,0,1,Grammar
6338,38,76,34,4,1,8,0,4,4,0,Some_College
6339,15,113,34,3,1,2,0,0,2,0,College
6340,15,14,2,3,1,5,0,4,4,0,College
6341,22,58,27,10,1,2,0,2,3,0,College
6342,50,31,34,11,1,5,0,0,3,0,High_School
6343,36,16,28,0,1,2,0,2,7,0,Some_College
6344,5,85,24,10,5,4,0,4,5,0,Some_College
6345,32,74,34,0,1,2,0,0,4,0,Some_College
6346,51,114,27,0,0,2,0,4,1,0,Some_College
6347,54,126,12,10,5,5,0,4,6,0,Masters
6348,11,122,1,10,1,8,0,4,4,0,Some_College
6349,30,41,34,4,0,2,0,4,4,0,Some_College
6350,48,105,15,0,1,2,0,0,7,0,Masters
6351,8,118,13,7,5,6,0,4,3,0,High_School
6352,76,62,34,10,2,4,0,0,6,0,College
6353,41,16,34,3,1,5,0,4,4,0,Some_College
6354,47,41,34,10,1,2,0,6,5,0,College
6355,41,31,1,0,1,2,0,5,3,0,College
6356,46,74,14,0,5,2,0,4,3,0,Doctoral
6357,36,76,10,0,1,2,0,0,2,0,Some_College
6358,24,108,17,10,5,8,0,5,2,0,Masters
6359,14,83,34,10,5,7,0,4,1,1,College
6360,13,126,34,0,1,2,0,4,1,0,Some_College
6361,17,92,34,0,5,2,0,0,0,0,High_School
6362,18,85,40,0,5,2,0,4,2,0,College
6363,25,16,19,10,1,2,0,0,6,0,Some_College
6364,25,33,22,3,1,4,0,6,7,0,College
6365,13,124,12,3,5,8,0,4,0,0,College
6366,32,123,16,0,5,2,0,0,0,0,High_School
6367,9,11,13,2,5,3,0,3,8,1,High_School
6368,21,16,21,10,1,7,0,0,3,1,College
6369,14,40,42,3,5,2,0,1,4,0,Some_College
6370,33,31,19,7,1,2,0,0,4,0,Professional
6371,8,122,13,10,5,2,0,4,8,1,High_School
6372,29,55,34,0,1,2,0,0,3,0,Special
6373,16,76,13,10,5,2,0,0,0,0,Masters
6374,20,123,37,7,1,4,0,4,5,0,Some_College
6375,33,118,34,11,1,2,0,3,4,0,Some_College
6376,14,34,13,4,3,7,0,1,6,1,College
6377,8,59,13,10,5,4,0,2,6,1,Some_College
6378,35,122,34,10,1,2,0,4,4,0,Some_College
6379,29,123,30,10,1,4,0,4,4,0,Some_College
6380,63,64,15,0,3,4,0,1,2,0,Masters
6381,76,16,39,11,1,2,0,0,2,0,Some_College
6382,30,74,30,3,0,5,0,4,3,0,College
6383,11,61,13,10,5,4,1,4,7,1,Some_College
6384,19,76,34,4,1,5,0,0,5,0,Special
6385,47,55,39,0,0,6,0,4,1,0,Some_College
6386,5,40,24,10,5,4,1,5,6,0,Grammar
6387,14,118,9,8,3,5,0,4,7,0,College
6388,10,56,13,10,5,5,1,0,6,1,Some_College
6389,32,50,10,3,1,4,0,4,4,0,Masters
6390,54,55,39,10,1,2,0,0,7,0,Masters
6391,19,114,34,10,5,4,0,3,4,0,Some_College
6392,41,105,34,0,0,2,0,0,3,0,Some_College
6393,42,31,19,0,1,2,0,0,4,0,Masters
6394,30,43,34,10,1,2,0,4,4,0,College
6395,53,61,20,0,1,2,0,0,2,0,Some_College
6396,20,33,34,10,1,5,0,0,4,0,Some_College
6397,34,41,40,0,0,2,0,0,8,0,High_School
6398,37,76,34,10,5,4,0,4,4,0,Professional
6399,17,16,40,10,5,2,0,4,7,0,College
6400,21,60,34,10,5,4,0,4,2,0,High_School
6401,28,47,8,10,1,5,0,4,1,0,Masters
6402,15,113,31,11,3,4,0,4,4,0,Some_College
6403,31,125,12,10,1,4,0,4,4,0,Masters
6404,16,41,13,11,1,5,0,6,3,1,Professional
6405,25,99,0,4,5,4,0,0,4,0,Some_College
6406,41,71,34,3,3,2,0,1,0,0,College
6407,8,52,24,0,5,4,0,4,8,0,High_School
6408,8,16,13,3,5,7,0,4,8,1,High_School
6409,30,41,12,10,5,8,0,4,1,0,College
6410,43,76,8,0,3,2,0,4,4,0,Some_College
6411,13,43,13,10,1,4,0,2,8,1,Some_College
6412,38,85,34,0,1,2,0,1,4,0,Some_College
6413,76,71,19,0,5,2,0,4,6,0,Some_College
6414,39,16,16,0,1,2,0,0,5,0,College
6415,17,76,13,10,5,5,0,1,6,1,College
6416,29,80,34,10,5,2,0,1,0,0,Some_College
6417,35,6,16,0,1,2,0,4,3,0,Some_College
6418,28,60,40,0,5,2,0,4,1,0,High_School
6419,25,16,34,3,3,5,0,4,4,0,College
6420,18,16,13,10,5,2,0,4,1,0,Some_College
6421,27,122,17,7,1,8,0,4,4,0,Doctoral
6422,26,92,41,10,1,2,0,0,6,0,High_School
6423,5,33,24,10,5,2,1,0,7,0,Grammar
6424,24,118,16,3,1,5,0,4,5,0,College
6425,22,16,30,3,1,5,0,4,5,0,College
6426,18,41,17,3,5,4,0,0,4,0,Some_College
6427,41,41,41,4,1,4,0,4,6,0,College
6428,21,92,34,10,1,4,0,0,4,0,High_School
6429,39,55,36,10,1,5,0,2,7,0,Professional
6430,16,16,33,10,3,2,0,0,2,0,Some_College
6431,20,92,34,0,1,2,0,0,4,0,Some_College
6432,13,126,33,10,4,2,0,2,4,0,Some_College
6433,38,16,34,10,3,4,0,6,7,0,Some_College
6434,25,60,34,0,1,2,0,3,1,0,Some_College
6435,39,122,34,0,1,2,0,0,3,0,High_School
6436,23,93,41,10,1,4,0,1,6,0,Some_College
6437,20,88,41,10,5,4,0,4,6,0,College
6438,10,92,13,10,5,4,0,4,1,0,High_School
6439,33,123,34,0,1,4,0,4,2,0,Some_College
6440,17,61,1,0,5,4,0,4,3,0,Some_College
6441,65,16,45,3,1,5,0,4,8,0,College
6442,16,41,27,0,5,2,0,4,6,0,Some_College
6443,24,21,30,10,1,5,0,1,5,1,College
6444,33,123,21,4,3,5,0,4,4,0,Masters
6445,55,76,42,0,6,2,0,0,1,0,High_School
6446,9,46,13,11,5,5,0,4,7,0,Some_College
6447,18,76,37,4,5,5,0,4,4,0,Some_College
6448,22,33,14,10,5,5,0,4,4,0,Masters
6449,41,127,23,10,1,2,0,0,4,0,College
6450,15,74,34,0,5,2,0,4,1,0,High_School
