who,Actual_Time,Age,Community_Building,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_Censorship,Primary_Computing_Platform,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet
11681,Other,39,More,1,1,0,0,0,0,0,0,Louisiana,0,0,0,1,0,0,Special,26-50,Male,$40-49,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Privacy,1,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,1-3_yr
92447,College_Student,26,Equally,1,1,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Masters,Never,Female,$10-19,0,0,0,0,0,0,0,0,1,USA,Education,Single,Privacy,4,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,Under_6_mo
93157,Programmer,30,More,1,1,0,0,1,1,1,0,Washington,0,0,0,0,0,1,Some_College,Over_75,Male,$75-99,0,0,0,0,0,0,0,1,0,USA,Computer,Married,Encryption,2,PC_Unix,English,Primarily_home,Other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Bisexual,Yes,Yes,0,0,0,0,1,0,Other_sources,Over_7_yr
93573,Other,43,Equally,0,0,0,0,0,1,0,0,United_Kingdom,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,Europe,Other,Married,Censorship,1,Windows,English,Home,White,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other,1-3_yr
94255,College_Student,24,Equally,0,0,0,1,0,0,0,0,Germany,0,0,0,1,0,0,College,Under_25,Female,Not_Say,0,0,0,1,0,0,0,0,0,Europe,Education,Other,Dont_Know,4,NT,German,School,White,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,Yes,Heterosexual,No,Yes,0,0,0,1,0,0,Cost_too_high,4-6_yr
97837,College_Student,18,Dont_Know,0,0,0,0,1,0,0,0,Maryland,0,0,0,1,0,0,Some_College,NA,Female,Not_Say,0,0,0,0,0,0,1,0,0,USA,Education,Single,Censorship,3,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,1,0,0,Dont_trust,Under_6_mo
97661,Other,45,Dont_Know,0,0,1,0,0,0,0,0,Virginia,0,0,0,1,0,0,Some_College,Never,Female,$50-74,0,0,0,0,0,0,1,0,0,USA,Management,Married,Privacy,2,Win95,English,Home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo
94684,Mircocomputer,39,More,0,0,0,0,0,0,0,1,Washington,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Computer,Married,Privacy,4,Win95,English,Primarily_home,White,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,6-12_mo
99384,Counselor,70,More,0,1,0,0,0,0,0,0,Missouri,0,0,0,1,0,0,Masters,Under_25,Male,$30-39,0,0,0,0,0,0,0,0,1,USA,Professional,Other,Censorship,1,?,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Gay_male,Yes,No,0,0,0,0,1,0,Cost_too_high,6-12_mo
94324,Retired,Not_Say,More,1,0,0,0,0,0,0,0,California,0,0,0,1,0,0,Some_College,Never,Male,$30-39,0,0,0,1,0,0,0,1,0,USA,Other,Married,Privacy,4,Windows,Tagalog,Home,Asian,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,Under_6_mo
98977,Mircocomputer,40,More,0,1,0,1,0,1,0,1,New_Jersey,0,0,0,1,0,0,College,26-50,Male,$40-49,0,0,0,0,0,0,0,1,0,USA,Computer,Divorced,Censorship,1,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,No,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,1-3_yr
94244,College_Student,21,Equally,0,0,1,0,0,0,0,0,Michigan,0,0,0,1,0,0,Some_College,Under_25,Female,Over_$100,0,0,0,0,0,0,0,0,1,USA,Education,Single,Navigation,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,1,1,1,1,Other_sources,4-6_yr
90508,Other,29,More,0,0,0,0,0,1,0,0,New_York,0,0,0,1,0,0,Special,51-75,Female,$75-99,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Privacy,2,NT,English,Primarily_work,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Not_say,Yes,Yes,0,0,0,0,1,1,Already_paying,4-6_yr
94076,Retired,56,More,1,1,0,1,0,0,0,1,Louisiana,0,0,1,0,0,1,Some_College,Never,Male,$20-29,0,0,0,0,0,0,1,0,0,USA,Other,Divorced,Censorship,1,?,English,Public,White,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo
88085,K-12_Student,15,Equally,0,0,0,1,0,0,0,0,Idaho,0,0,0,1,0,0,Grammar,Under_25,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not_Applicable,Heterosexual,Yes,Yes,0,0,1,0,0,0,Payment_mechanism,1-3_yr
94597,CIO,24,More,1,0,0,0,0,1,0,0,United_Kingdom,0,0,0,1,0,0,College,Under_25,Male,Over_$100,0,0,0,0,0,0,0,0,1,Europe,Computer,Other,Censorship,4,Unix,English,Primarily_work,White,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Other_sources,4-6_yr
94163,College_Student,20,Dont_Know,0,1,0,0,0,0,1,0,Maine,0,0,1,0,0,0,Some_College,Never,Male,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Dont_Know,1,Win95,English,Primarily_work,White,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,Yes,Heterosexual,Dont_know,Yes,0,0,1,1,0,0,Already_paying,1-3_yr
98664,Civil_Servant,42,More,0,1,0,0,0,1,0,0,Japan,0,0,0,1,0,0,Masters,Never,Male,$50-74,0,0,1,0,0,0,0,0,0,Asia,Other,Married,Navigation,4,Macintosh,Japanese,Primarily_home,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Transgender,Yes,No,0,0,0,0,1,1,Other_sources,1-3_yr
99719,Retired,62,Dont_Know,0,0,1,0,0,0,0,0,Louisiana,0,0,0,1,0,0,Masters,Never,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Other,Married,Navigation,1,Win95,English,Home,White,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
94631,Other,29,Dont_Know,1,1,0,1,0,1,0,0,Texas,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Other,Single,Censorship,1,Win95,English,Primarily_home,White,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Bisexual,Yes,No,0,1,0,0,1,1,Other,Under_6_mo
90523,Other,50,Equally,1,0,0,0,0,0,0,0,South_Carolina,0,0,0,1,0,0,Some_College,Never,Female,$40-49,0,0,0,0,0,0,0,0,1,USA,Other,Divorced,Dont_Know,3,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo
94411,Health_Care_Worker,51,Equally,1,0,0,0,0,0,0,0,Florida,0,0,0,1,0,0,Masters,Under_25,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Navigation,1,?,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
94420,Other,40,More,1,0,0,1,0,1,0,0,Indiana,0,0,0,1,0,0,College,Never,Female,$50-74,0,0,0,0,0,0,0,1,0,USA,Professional,Married,Censorship,3,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr
94425,Homemaker,61,Dont_Know,1,0,0,0,0,0,0,0,Michigan,0,0,0,1,0,0,Some_College,NA,Female,$30-39,1,0,0,0,0,0,0,0,1,USA,Other,Married,Privacy,1,?,English,Home,White,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo
61669,Other,30,More,1,1,0,0,0,1,0,1,Georgia,0,0,0,1,0,0,Some_College,Under_25,Male,$50-74,0,0,0,1,0,0,0,0,0,USA,Computer,Married,Privacy,4,Win95,English,Primarily_work,White,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Over_7_yr
94566,Salesperson,44,More,0,1,0,0,0,0,0,0,Illinois,0,0,0,1,0,0,High_School,NA,Female,Under_$10,0,0,0,0,0,0,0,0,1,USA,Professional,Divorced,Censorship,1,?,English,Home,White,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,No,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
97007,Other,47,Equally,0,0,0,1,0,1,0,0,New_York,0,0,0,1,0,0,Professional,Never,Female,$50-74,0,0,0,0,1,0,0,0,1,USA,Other,Single,Other,4,Win95,English,Primarily_home,White,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,1-3_yr
94458,Salesperson,27,More,0,0,0,0,0,1,0,0,California,1,0,0,0,0,0,College,Under_25,Male,Over_$100,0,0,0,0,0,0,1,0,0,USA,Professional,Single,Censorship,1,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,1-3_yr
94470,Other,31,More,1,1,0,0,0,0,0,0,Massachusetts,0,0,0,1,0,0,High_School,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Other,Single,Taxes,2,Win95,English,Primarily_home,White,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,No,Heterosexual,No,Yes,0,0,0,0,1,0,Other_sources,6-12_mo
94610,CFO,38,More,1,0,0,1,1,0,1,0,Israel,0,0,0,1,0,0,Masters,NA,Male,$20-29,0,1,0,0,1,0,0,1,0,Middle_East,Management,Married,Privacy,4,Win95,English,Primarily_work,White,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,Yes,Heterosexual,No,Yes,0,0,0,0,0,1,Other_sources,4-6_yr
94625,Networking,25,Equally,0,1,0,0,0,0,0,0,Tennessee,0,0,0,1,0,0,Some_College,NA,Male,$50-74,1,0,0,0,0,0,0,0,0,USA,Computer,Other,Other,4,Windows,English,Primarily_home,White,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,1-3_yr
94626,College_Educator,41,More,0,1,0,0,0,1,0,1,West_Virginia,0,0,0,1,0,0,Masters,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Education,Married,Dont_Know,1,Win95,English,Primarily_home,White,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other_sources,1-3_yr
94633,College_Student,26,Equally,0,0,0,0,0,1,0,0,Illinois,0,0,0,1,0,0,Professional,26-50,Male,$40-49,0,0,0,0,0,0,1,0,0,USA,Education,Married,Privacy,2,Windows,English,Primarily_work,White,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,1,1,0,Poor_quality,4-6_yr
96470,Accountant,35,More,1,1,0,1,0,0,0,0,Rhode_Island,0,0,0,1,0,0,Some_College,Never,Female,$50-74,0,0,0,1,0,0,0,0,0,USA,Professional,Single,Privacy,2,NT,English,Primarily_home,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,1,Already_paying,Under_6_mo
92304,Other,50,Dont_Know,0,0,1,0,0,0,0,0,Nevada,0,0,0,1,0,0,College,NA,Female,$10-19,0,0,0,1,0,0,0,0,0,USA,Education,Other,Dont_Know,1,Macintosh,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,No,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,Under_6_mo
94996,K-12_Student,18,More,0,1,0,0,0,0,0,1,Kentucky,0,0,0,1,0,0,High_School,Never,Male,Under_$10,0,0,0,0,1,0,0,0,1,USA,Education,Single,Censorship,1,?,English,Primarily_home,White,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Other_sources,1-3_yr
94476,College_Student,18,Dont_Know,0,1,0,0,0,0,0,0,California,0,0,0,1,0,0,High_School,Over_75,Female,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Single,Taxes,2,Macintosh,English,School,White,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,No,Heterosexual,Yes,Yes,0,0,0,1,0,0,Other_sources,6-12_mo
94477,College_Educator,40,More,1,1,0,0,0,1,0,0,Illinois,0,0,0,1,0,0,College,Under_25,Female,$20-29,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,2,Win95,English,Work,Other,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,0,1,Other_sources,4-6_yr
94506,CFO,52,Dont_Know,0,1,0,0,0,0,0,0,New_York,0,0,0,1,0,0,Some_College,Never,Female,$50-74,0,0,0,0,0,0,0,0,1,USA,Management,Other,Privacy,1,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Other_sources,Under_6_mo
94481,College_Student,23,Dont_Know,0,0,1,0,0,0,0,0,Indiana,0,0,0,1,0,0,Some_College,Never,Male,Under_$10,0,0,0,0,0,0,0,0,1,USA,Education,Married,Censorship,2,Win95,English,Primarily_home,White,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,1,0,0,Dont_trust,1-3_yr
94482,Other,48,Dont_Know,0,0,1,0,0,0,0,0,Ohio,0,0,0,1,0,0,Some_College,26-50,Female,$50-74,0,0,0,0,0,0,0,1,0,USA,Management,Married,Dont_Know,1,?,English,Home,Black,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,6-12_mo
94486,Health_Care_Worker,Not_Say,More,0,0,0,1,0,0,0,0,Nevada,0,0,0,1,0,0,Some_College,NA,Female,Not_Say,1,0,0,0,0,0,0,0,0,USA,Professional,Single,Censorship,1,?,English,Home,Not_Say,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Yes,Not_say,Yes,No,0,0,0,0,1,0,Other_sources,Under_6_mo
96782,Designer,49,Dont_Know,0,0,1,0,0,0,0,0,California,0,0,0,1,0,0,College,Never,Female,$75-99,0,0,0,0,0,0,0,1,0,USA,Other,Married,Dont_Know,3,?,English,Home,White,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
94489,College_Student,27,Equally,0,1,0,0,0,1,0,0,New_York,0,0,0,1,0,0,College,Never,Female,Not_Say,0,0,0,0,0,0,0,0,1,USA,Education,Single,Censorship,1,Win95,English,Primarily_work,White,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Yes,Heterosexual,Yes,No,0,0,0,1,1,1,Cost_too_high,1-3_yr
94648,Other,39,Equally,0,0,1,0,0,0,0,0,North_Carolina,0,0,0,1,0,0,Some_College,Never,Male,$10-19,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Dont_Know,1,Win95,English,Home,White,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Cost_too_high,Under_6_mo
94657,Designer,45,More,0,1,0,0,0,0,0,0,Arizona,0,0,0,0,0,1,Some_College,Never,Female,$40-49,0,0,0,0,0,0,0,0,1,USA,Other,Married,Encryption,1,?,English,Home,White,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,No,Yes,0,0,0,0,1,0,Other_sources,6-12_mo
96357,Salesperson,38,Equally,1,0,0,0,0,0,0,0,Massachusetts,0,0,0,1,0,0,High_School,NA,Male,$20-29,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Censorship,1,?,English,Home,White,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,6-12_mo
96474,Other,35,More,1,1,0,1,1,1,0,0,California,0,0,0,1,0,0,College,Over_75,Female,$50-74,0,0,0,0,0,0,0,1,0,USA,Computer,Other,Privacy,2,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,4-6_yr
94675,College_Student,28,Equally,0,1,0,0,0,0,0,0,California,0,0,0,1,0,0,Some_College,Under_25,Male,$20-29,0,0,0,0,0,0,1,0,1,USA,Education,Single,Censorship,1,Win95,English,Home,White,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Other_sources,1-3_yr
98322,Engineer,37,More,1,1,0,0,0,1,0,0,Virginia,0,0,0,1,0,0,Doctoral,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Encryption,1,PC_Unix,English,Work,White,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,1,Other_sources,Over_7_yr
91793,Self_Employed,36,More,0,1,0,1,0,0,0,0,Pennsylvania,0,0,0,1,0,0,High_School,Never,Male,Not_Say,0,0,0,0,0,0,1,0,1,USA,Management,Married,Taxes,4,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
93183,K-12_Student,15,More,0,0,1,0,0,0,0,0,Georgia,0,0,0,1,0,0,Grammar,Under_25,Male,Over_$100,0,0,0,1,0,0,0,0,0,USA,Education,Single,Encryption,2,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,Not_Applicable,Heterosexual,Yes,Yes,0,0,1,0,0,0,Already_paying,1-3_yr
94715,Designer,34,Dont_Know,0,0,0,0,0,1,0,0,United_Kingdom,0,0,0,1,0,0,College,Over_75,Male,$75-99,0,0,0,0,1,0,0,0,0,Europe,Other,Married,Censorship,2,Macintosh,English,Primarily_work,White,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Not_Applicable,Not_say,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr
93550,Mircocomputer,32,Equally,0,0,0,0,0,1,0,0,California,0,0,0,1,0,0,College,Never,Male,$75-99,0,0,0,0,0,0,0,1,0,USA,Computer,Married,Censorship,1,Macintosh,English,Primarily_work,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,0,1,Other_sources,4-6_yr
94766,Engineer,28,Equally,0,0,0,0,0,1,0,0,Illinois,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,0,0,0,0,0,1,USA,Professional,Single,Encryption,2,Macintosh,English,Primarily_home,Asian,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo
98342,Self_Employed,50,Equally,1,0,0,0,0,1,1,0,Illinois,0,0,0,1,0,0,College,Never,Male,Not_Say,0,0,0,0,0,1,0,0,0,USA,Management,Married,Navigation,1,NT,English,Primarily_home,White,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Not_say,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr
94767,Other,31,Dont_Know,1,0,0,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,High_School,Never,Male,$50-74,0,0,0,0,0,0,1,0,0,USA,Management,Married,Privacy,3,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
95114,Physician,49,More,1,1,0,0,0,1,0,1,Louisiana,0,0,0,1,0,0,Professional,Never,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Professional,Married,Censorship,3,Win95,English,Primarily_work,White,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,0,1,Dont_trust,4-6_yr
96478,Nurse,26,Dont_Know,1,0,0,0,0,0,0,0,California,0,0,0,1,0,0,Some_College,Never,Female,$30-39,0,0,0,0,0,0,0,0,1,USA,Professional,Other,Privacy,4,Win95,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Yes,Heterosexual,No,No,0,0,0,0,1,0,Already_paying,6-12_mo
93575,Other,30,Dont_Know,0,0,1,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,Some_College,Never,Male,$50-74,0,0,0,1,0,0,0,0,1,USA,Other,Married,Language,1,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Yes,Heterosexual,Yes,No,0,0,0,0,1,0,Already_paying,6-12_mo
96997,Nurse,23,More,0,1,0,0,0,1,1,0,Wisconsin,0,0,0,1,0,0,Some_College,Never,Female,$50-74,0,0,0,0,0,0,1,0,1,USA,Professional,Separated,Censorship,1,Win95,English,Home,White,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Dont_trust,6-12_mo
94727,Other,48,More,0,1,0,1,0,1,0,0,California,0,0,0,1,0,0,Some_College,51-75,Male,Over_$100,0,0,0,0,0,0,0,0,1,USA,Computer,Other,Censorship,2,Win95,English,Primarily_home,White,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Yes,Gay_male,Yes,Yes,0,0,0,0,1,1,Poor_quality,1-3_yr
94736,Other,35,More,1,0,0,0,0,0,0,0,Massachusetts,0,0,0,1,0,0,Some_College,Under_25,Male,$20-29,0,0,0,1,0,0,0,0,0,USA,Other,Married,Censorship,3,?,English,Home,White,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No,Heterosexual,No,No,0,0,0,0,1,0,Other,6-12_mo
94738,Other,49,Equally,1,1,0,0,1,1,1,1,Virginia,0,0,0,1,0,0,High_School,Never,Female,$40-49,0,1,0,1,0,0,0,0,0,USA,Professional,Married,Privacy,1,?,English,Home,White,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Already_paying,Under_6_mo
94750,Self_Employed,33,More,1,1,0,1,0,1,1,1,Philippines,0,0,0,0,0,1,Some_College,Under_25,Male,Not_Say,0,0,0,0,0,0,0,0,1,Asia,Management,Married,Privacy,3,Win95,EnglishFilipino,Primarily_home,Asian,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,Yes,Heterosexual,No,No,0,0,0,0,1,0,Cost_too_high,Under_6_mo
94758,Self_Employed,30,More,1,1,0,1,1,0,0,1,Ontario,1,0,1,0,0,0,College,51-75,Female,Not_Say,0,0,0,0,0,0,0,0,1,Canada,Management,Single,Privacy,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,4-6_yr
94770,College_Student,20,Dont_Know,0,0,1,0,0,0,0,0,Pennsylvania,0,0,0,1,0,0,High_School,Under_25,Male,$20-29,0,0,0,0,0,0,1,0,0,USA,Education,Single,Other,1,Win95,English,Primarily_home,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr
99031,Other,43,More,1,1,0,1,1,1,1,1,Washington,0,0,0,1,0,0,Some_College,Never,Female,$30-39,0,0,0,0,0,0,0,1,0,USA,Computer,Married,Privacy,4,?,English,Primarily_home,White,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Yes,Heterosexual,Yes,Yes,0,0,0,0,1,0,Other_sources,1-3_yr
