who,Years_on_Internet,Web_Ordering,Age,Not_Purchasing_Too_complicated,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Security,Not_Purchasing_Easier_locally
97824,4-6_yr,Yes,21,0,1,0,0,0
98051,6-12_mo,No,19,0,0,0,0,0
95411,Over_7_yr,Yes,30,0,1,1,1,0
96033,1-3_yr,No,47,0,1,0,1,1
98647,Under_6_mo,No,22,0,0,0,0,0
99793,1-3_yr,Yes,40,1,0,1,1,1
96370,1-3_yr,Yes,32,0,0,0,0,0
92854,Under_6_mo,No,18,0,1,0,0,1
77948,1-3_yr,Yes,24,0,0,0,0,0
97715,1-3_yr,No,21,0,0,1,0,0
97693,Under_6_mo,Yes,25,0,0,0,0,1
94726,1-3_yr,Yes,55,0,0,0,0,0
96511,1-3_yr,Yes,45,0,0,0,1,0
93474,Under_6_mo,Yes,41,0,0,1,1,1
98300,1-3_yr,No,21,0,0,0,0,0
37116,6-12_mo,Yes,54,0,0,0,0,0
95698,6-12_mo,No,25,0,0,0,1,0
96579,6-12_mo,No,44,0,0,0,0,0
98446,Under_6_mo,Yes,58,0,0,0,0,0
96031,1-3_yr,Yes,71,0,0,1,1,0
99409,6-12_mo,No,40,1,1,1,1,1
90590,4-6_yr,No,18,0,0,0,0,0
46303,Under_6_mo,Yes,47,0,0,0,1,0
94974,6-12_mo,No,54,0,0,0,0,0
97266,Under_6_mo,No,67,0,0,0,0,0
90593,Under_6_mo,No,44,0,0,1,1,0
99403,Under_6_mo,Yes,76,0,0,0,1,0
93826,4-6_yr,Yes,22,0,0,0,0,1
95363,Over_7_yr,No,19,1,1,1,1,1
95281,1-3_yr,Yes,22,0,0,0,0,0
96954,1-3_yr,Yes,34,0,0,0,0,0
98453,6-12_mo,Yes,26,0,0,0,1,0
95364,4-6_yr,Yes,27,0,0,1,1,0
92237,6-12_mo,Yes,70,0,1,0,0,0
52377,4-6_yr,Yes,24,0,0,0,0,0
93391,1-3_yr,Yes,55,0,0,0,0,0
98455,1-3_yr,Yes,23,0,0,0,1,0
94038,Under_6_mo,Yes,37,0,0,0,0,0
96505,1-3_yr,Yes,66,0,0,0,0,0
90597,6-12_mo,No,43,0,0,0,0,0
87355,1-3_yr,No,35,0,1,0,1,0
98460,1-3_yr,Yes,23,0,0,0,1,1
95856,Over_7_yr,Yes,35,0,0,0,0,0
99545,1-3_yr,Yes,43,0,0,0,0,0
93355,4-6_yr,Yes,28,0,0,0,0,1
99617,1-3_yr,Yes,48,1,1,0,1,0
94041,1-3_yr,Yes,40,0,0,0,0,0
91763,4-6_yr,Yes,45,0,0,0,0,0
93392,6-12_mo,Yes,49,0,0,1,1,1
95280,1-3_yr,Yes,32,1,0,0,0,0
98546,6-12_mo,Yes,52,0,0,1,1,0
94698,4-6_yr,Yes,23,0,0,1,1,0
94046,Under_6_mo,No,44,0,0,0,0,0
92007,Under_6_mo,No,47,0,0,0,0,0
91438,1-3_yr,Yes,26,0,1,0,0,0
94814,4-6_yr,Yes,49,0,0,0,0,0
97020,4-6_yr,Yes,25,0,0,0,1,1
97066,4-6_yr,Yes,22,0,0,0,0,0
91437,1-3_yr,No,31,0,0,0,0,0
94047,1-3_yr,Yes,29,0,0,0,0,0
95316,Under_6_mo,No,23,0,0,0,0,0
91038,Under_6_mo,Yes,48,0,0,0,0,0
98465,4-6_yr,Yes,22,0,0,0,1,0
98871,1-3_yr,Yes,52,0,1,1,0,0
97397,1-3_yr,Yes,40,0,0,0,0,0
97956,4-6_yr,Yes,26,0,0,0,1,0
91044,1-3_yr,Yes,40,0,0,0,0,0
97164,1-3_yr,Yes,16,0,0,0,0,0
97756,Under_6_mo,No,80,0,0,1,1,0
98469,Under_6_mo,Yes,42,0,0,1,1,0
95736,1-3_yr,Yes,32,0,0,1,0,0
97504,1-3_yr,Yes,25,0,0,0,0,1
94612,1-3_yr,No,42,0,0,0,0,0
95018,4-6_yr,No,27,0,0,0,1,0
94383,Under_6_mo,Yes,31,0,0,0,0,1
99775,1-3_yr,Yes,47,0,0,0,1,0
91711,6-12_mo,Yes,48,0,0,1,0,0
99443,Under_6_mo,Yes,19,0,0,0,1,1
91047,Under_6_mo,No,62,1,0,1,1,0
96197,1-3_yr,Yes,28,0,0,0,0,0
79777,4-6_yr,Yes,35,0,1,0,0,1
97766,1-3_yr,Yes,62,1,1,0,0,0
93424,1-3_yr,Yes,15,0,0,0,0,0
96297,4-6_yr,Yes,25,0,0,0,0,0
90805,6-12_mo,Yes,25,0,0,0,0,1
91142,Under_6_mo,Yes,7,1,0,0,0,0
93787,4-6_yr,Yes,30,1,0,0,0,0
97777,1-3_yr,Yes,19,0,0,0,0,1
97697,6-12_mo,Yes,77,0,0,0,0,0
97724,1-3_yr,No,47,0,0,1,1,0
97778,1-3_yr,Yes,36,0,0,0,0,0
95707,Under_6_mo,No,29,0,0,0,0,0
97799,4-6_yr,Yes,29,0,1,0,1,0
96459,Over_7_yr,No,35,0,0,1,1,0
97768,1-3_yr,Yes,51,0,0,1,1,0
93480,1-3_yr,Yes,31,0,0,0,0,1
97543,4-6_yr,Yes,0,0,0,0,0,0
32789,4-6_yr,Yes,65,0,0,0,0,0
99427,4-6_yr,Yes,29,0,0,0,1,1
91052,6-12_mo,Yes,74,0,0,0,0,0
93788,6-12_mo,No,29,0,0,0,0,0
97782,1-3_yr,Yes,25,0,0,0,0,0
97785,Under_6_mo,Yes,45,0,0,1,1,0
90608,6-12_mo,No,70,0,1,1,1,0
92178,4-6_yr,Yes,55,0,0,0,0,0
96216,6-12_mo,No,34,0,0,0,0,0
97705,Over_7_yr,Yes,20,0,0,0,0,0
95677,4-6_yr,Yes,30,0,1,0,1,0
97707,1-3_yr,No,32,0,0,0,0,1
94934,6-12_mo,Yes,35,0,0,0,0,0
91157,1-3_yr,Yes,23,0,0,0,0,0
92013,Under_6_mo,No,27,0,0,1,1,1
98042,1-3_yr,Yes,49,0,0,0,1,0
99000,1-3_yr,Yes,52,0,0,0,0,0
91158,1-3_yr,No,66,0,0,0,1,0
91164,Under_6_mo,No,17,0,0,0,0,0
91166,Under_6_mo,Yes,32,0,0,0,1,0
91308,1-3_yr,No,24,0,0,1,0,0
91168,1-3_yr,Yes,42,0,0,1,1,1
92851,6-12_mo,Yes,38,0,0,0,0,0
94821,1-3_yr,Yes,24,0,0,0,1,0
99544,Over_7_yr,Yes,43,0,0,1,0,0
91170,Over_7_yr,No,23,0,0,0,1,0
91230,Over_7_yr,Yes,47,0,0,0,0,1
93247,1-3_yr,No,47,0,0,0,1,0
97598,6-12_mo,Yes,18,0,1,0,0,1
99833,Under_6_mo,No,63,0,1,1,1,0
96512,4-6_yr,Yes,36,0,0,0,0,0
96730,1-3_yr,Yes,24,0,0,0,0,0
72565,4-6_yr,Yes,38,0,0,0,0,0
96514,4-6_yr,Yes,36,0,0,0,0,0
97376,6-12_mo,Yes,43,0,1,0,1,0
98166,1-3_yr,Yes,39,0,0,1,1,0
91172,6-12_mo,Yes,62,0,0,1,1,0
97711,Under_6_mo,No,34,0,0,0,0,0
97377,1-3_yr,Yes,40,0,0,0,0,0
93528,6-12_mo,Yes,36,0,0,0,0,0
94563,1-3_yr,Yes,35,0,0,0,0,0
97804,1-3_yr,No,21,0,0,0,1,1
97805,1-3_yr,No,18,0,1,1,0,0
91327,1-3_yr,No,38,0,0,0,1,0
91345,4-6_yr,Yes,74,0,0,0,0,0
94942,4-6_yr,Yes,36,0,0,0,0,0
95402,Under_6_mo,Yes,40,0,0,0,0,1
97227,4-6_yr,Yes,35,0,0,0,0,0
97806,1-3_yr,No,36,0,0,1,1,0
92422,4-6_yr,No,18,0,0,1,1,0
95357,1-3_yr,Yes,35,0,1,0,1,1
95959,Under_6_mo,Yes,36,0,0,0,1,0
99412,6-12_mo,No,23,0,0,1,1,0
99794,1-3_yr,Yes,28,0,0,1,1,0
97264,1-3_yr,Yes,31,0,0,0,1,0
97678,1-3_yr,Yes,35,0,0,0,1,0
96495,Under_6_mo,Yes,22,0,0,0,0,0
97808,1-3_yr,Yes,24,0,1,0,1,0
91893,6-12_mo,No,14,0,0,0,0,0
78469,1-3_yr,Yes,26,0,0,0,0,0
92168,1-3_yr,Yes,52,0,0,1,1,0
97566,Over_7_yr,Yes,50,0,0,0,0,0
94987,6-12_mo,No,0,0,0,0,1,0
96516,1-3_yr,Yes,38,0,0,1,1,0
92790,4-6_yr,Yes,38,0,0,1,0,0
73559,1-3_yr,Yes,35,0,0,0,0,0
92954,Under_6_mo,No,5,0,0,1,1,1
96453,6-12_mo,Yes,26,0,0,0,1,0
98533,1-3_yr,Yes,54,0,0,1,1,0
92697,1-3_yr,Yes,24,0,0,0,0,0
91355,6-12_mo,Yes,65,0,1,0,1,0
92839,1-3_yr,Yes,41,0,1,1,1,0
97929,1-3_yr,Yes,29,0,0,0,1,0
92800,4-6_yr,Yes,21,0,0,0,0,0
97195,4-6_yr,Yes,32,0,0,0,0,0
92857,6-12_mo,No,9,0,0,0,0,0
95995,1-3_yr,Yes,38,0,0,0,0,0
91417,1-3_yr,Yes,47,0,0,0,1,0
93214,1-3_yr,No,18,0,0,0,1,1
93922,4-6_yr,Yes,59,0,0,1,0,1
98480,Under_6_mo,Yes,43,0,0,0,0,0
98481,1-3_yr,No,27,0,1,0,0,0
96705,1-3_yr,Yes,24,0,0,0,0,0
97429,Under_6_mo,No,21,0,0,0,1,1
98848,4-6_yr,Yes,22,0,0,1,1,1
92108,6-12_mo,No,40,0,0,1,1,0
91171,6-12_mo,Yes,0,0,0,1,1,0
92434,6-12_mo,Yes,27,0,0,1,0,0
95610,1-3_yr,Yes,36,0,0,0,0,0
91392,1-3_yr,Yes,19,0,0,0,0,1
92727,6-12_mo,Yes,43,0,0,0,0,0
98893,1-3_yr,Yes,22,0,0,0,0,0
86795,4-6_yr,Yes,30,0,0,1,1,0
98874,1-3_yr,Yes,48,0,0,0,1,1
94603,4-6_yr,Yes,32,0,0,0,1,0
94924,Under_6_mo,No,0,0,0,0,1,1
93018,6-12_mo,Yes,30,0,1,0,0,0
92965,6-12_mo,Yes,45,0,0,0,0,0
94206,1-3_yr,Yes,29,0,0,1,0,0
99327,1-3_yr,Yes,27,0,0,0,0,0
92531,Over_7_yr,No,25,0,1,1,0,0
92734,6-12_mo,Yes,28,0,0,0,0,0
42988,1-3_yr,No,20,1,1,1,1,1
92931,Under_6_mo,Yes,57,0,0,1,1,0
91356,1-3_yr,Yes,29,0,1,1,1,0
92238,4-6_yr,Yes,27,1,0,0,0,1
93340,1-3_yr,Yes,37,0,0,0,0,0
92809,1-3_yr,No,0,0,0,1,1,0
93571,Under_6_mo,Yes,57,0,0,0,0,0
95253,6-12_mo,Yes,70,0,0,0,0,0
99390,1-3_yr,Yes,24,0,0,0,1,1
99738,6-12_mo,Yes,25,0,0,1,1,0
99400,6-12_mo,Yes,37,0,0,0,0,0
92749,1-3_yr,Yes,30,0,0,0,0,0
92975,Under_6_mo,Yes,27,0,0,0,0,0
93711,1-3_yr,Yes,45,0,0,0,0,0
97822,1-3_yr,Yes,25,0,0,0,0,1
97823,Under_6_mo,No,53,0,1,1,1,1
97722,1-3_yr,Yes,44,0,0,0,0,1
91487,1-3_yr,Yes,33,0,1,1,1,0
92862,6-12_mo,No,62,1,1,1,1,0
92872,4-6_yr,Yes,43,0,0,0,0,0
98173,6-12_mo,No,50,0,0,1,1,0
98271,1-3_yr,Yes,25,1,1,0,1,1
94367,4-6_yr,Yes,24,0,0,0,0,0
98176,Under_6_mo,No,32,0,0,0,0,0
92149,6-12_mo,No,20,0,0,0,0,1
94927,1-3_yr,Yes,46,0,0,0,1,0
58994,4-6_yr,No,28,0,0,0,0,0
92576,4-6_yr,Yes,31,0,0,0,0,0
93657,1-3_yr,Yes,40,0,0,0,1,0
97827,1-3_yr,No,18,0,0,0,0,0
94416,6-12_mo,Yes,33,0,0,0,0,0
98199,6-12_mo,Yes,41,0,0,0,0,0
91538,1-3_yr,Yes,28,0,1,0,0,1
92896,1-3_yr,No,27,0,1,1,1,1
81425,1-3_yr,Yes,66,0,1,0,0,0
92464,4-6_yr,Yes,20,0,0,0,0,0
95200,4-6_yr,Yes,19,0,0,0,0,1
97493,4-6_yr,Yes,27,0,0,0,0,0
98236,4-6_yr,Yes,50,0,0,1,1,0
99447,Under_6_mo,No,19,0,1,1,1,0
97841,1-3_yr,Dont_know,20,0,0,0,1,0
97912,1-3_yr,No,49,0,1,1,0,1
98200,1-3_yr,No,40,0,0,0,1,1
80071,Over_7_yr,Yes,54,0,0,0,0,0
92913,1-3_yr,Yes,46,0,0,0,0,0
98652,1-3_yr,Yes,44,0,1,1,1,0
92753,4-6_yr,No,28,0,1,0,1,0
92997,1-3_yr,Yes,18,0,0,0,0,1
97847,6-12_mo,No,42,0,0,0,0,0
92991,6-12_mo,No,32,0,0,1,1,0
92992,Under_6_mo,No,17,0,0,0,0,0
92336,1-3_yr,No,41,0,0,1,1,0
99676,1-3_yr,Yes,41,0,0,0,0,0
92936,Over_7_yr,Yes,33,0,1,0,0,0
97745,1-3_yr,No,19,0,0,0,0,0
98694,1-3_yr,Yes,40,0,0,0,0,0
92943,4-6_yr,Yes,23,0,0,1,0,0
96094,1-3_yr,Yes,15,0,0,0,1,0
97853,6-12_mo,Yes,47,1,1,1,1,1
93080,6-12_mo,No,46,0,0,0,1,0
98131,1-3_yr,No,26,0,0,0,0,0
92945,4-6_yr,Yes,23,0,1,0,0,0
93271,Over_7_yr,Yes,53,0,0,1,1,0
93668,1-3_yr,No,18,0,1,1,1,1
770,4-6_yr,No,21,0,0,1,1,0
98880,1-3_yr,Yes,0,0,0,0,0,0
95652,1-3_yr,Yes,32,0,0,0,0,0
98881,1-3_yr,Yes,38,0,0,0,0,0
93015,6-12_mo,Yes,23,0,1,0,0,0
93017,4-6_yr,Yes,29,0,0,0,0,0
43093,6-12_mo,No,35,0,0,0,0,0
96081,Under_6_mo,No,17,1,0,0,0,0
96968,1-3_yr,No,18,0,0,0,1,0
97863,Over_7_yr,Yes,21,0,1,0,0,0
91919,1-3_yr,Yes,33,0,1,0,0,0
93019,4-6_yr,Yes,23,0,0,1,1,0
98296,4-6_yr,Yes,55,0,0,1,1,0
90927,Under_6_mo,Yes,40,0,0,0,1,0
22671,1-3_yr,Yes,48,0,0,0,0,0
95340,1-3_yr,Yes,33,0,1,1,1,1
96200,Over_7_yr,Yes,28,0,1,1,0,0
91869,1-3_yr,Yes,21,0,1,0,1,1
94014,1-3_yr,Yes,54,0,0,0,0,0
96224,4-6_yr,Yes,31,0,1,0,0,0
93038,6-12_mo,No,54,0,0,1,1,0
98354,Under_6_mo,Yes,29,0,0,0,0,1
92976,1-3_yr,Yes,40,0,0,0,0,1
93108,1-3_yr,Yes,50,0,0,1,1,0
93043,4-6_yr,Yes,28,0,0,0,0,0
95894,1-3_yr,Yes,50,0,0,0,0,0
93420,6-12_mo,No,27,0,1,1,1,1
95341,1-3_yr,No,48,0,0,0,0,0
92327,6-12_mo,Yes,18,0,0,1,1,1
91875,1-3_yr,Yes,32,0,0,0,0,1
91876,6-12_mo,No,12,0,0,0,0,0
92275,6-12_mo,No,27,0,0,0,0,1
99739,1-3_yr,No,36,0,0,0,0,0
93793,6-12_mo,Yes,42,0,0,0,0,1
92098,Under_6_mo,No,0,0,0,0,1,0
92663,1-3_yr,Yes,23,0,0,0,0,0
97687,1-3_yr,Yes,26,0,0,0,1,0
51102,4-6_yr,Yes,28,0,0,0,0,0
93707,1-3_yr,No,49,0,0,1,1,0
99703,6-12_mo,Yes,35,0,0,0,0,0
76630,1-3_yr,Yes,15,0,0,0,0,0
92664,6-12_mo,No,19,0,0,0,1,0
93799,Under_6_mo,No,55,0,0,0,1,0
98066,Under_6_mo,Yes,56,0,0,1,1,0
93118,1-3_yr,No,21,0,0,0,1,0
98103,4-6_yr,Yes,39,0,0,0,0,0
94931,4-6_yr,No,21,0,0,0,0,0
99937,Over_7_yr,Yes,23,0,0,0,0,1
96364,1-3_yr,Yes,20,0,0,0,0,0
99654,1-3_yr,No,16,0,0,0,0,0
93409,Over_7_yr,Yes,27,0,0,1,0,0
95378,6-12_mo,Yes,51,0,0,0,0,0
99798,1-3_yr,Yes,22,0,0,1,1,0
98018,1-3_yr,Yes,26,0,0,0,0,0
92258,1-3_yr,No,62,0,0,0,1,1
98941,6-12_mo,Yes,35,0,0,1,1,1
93090,6-12_mo,Yes,46,0,0,0,0,0
97694,Under_6_mo,No,54,0,1,1,1,0
92014,6-12_mo,Yes,24,0,1,1,1,1
97873,Under_6_mo,No,39,0,0,1,0,0
98488,6-12_mo,Yes,25,0,0,0,1,0
91590,1-3_yr,Yes,16,0,0,0,1,1
96035,1-3_yr,Yes,33,0,0,0,1,0
91075,1-3_yr,Yes,29,0,0,0,0,0
92524,4-6_yr,Yes,22,0,0,0,0,0
47171,Over_7_yr,Yes,29,0,0,0,0,1
94581,Under_6_mo,Yes,22,0,0,0,1,0
48470,4-6_yr,Yes,23,0,0,0,0,0
90644,6-12_mo,Yes,30,0,0,1,1,1
93099,4-6_yr,Yes,42,0,0,1,1,0
97877,4-6_yr,Yes,49,1,1,0,1,1
97878,Over_7_yr,Yes,22,0,0,0,0,1
97729,Over_7_yr,Yes,39,0,0,0,0,1
5286,1-3_yr,No,25,1,0,1,1,0
93036,4-6_yr,Yes,27,0,0,0,1,0
91077,1-3_yr,Yes,46,0,0,0,0,0
91858,4-6_yr,Yes,41,0,0,1,1,0
96073,6-12_mo,Yes,32,0,0,0,1,0
96775,1-3_yr,No,18,0,1,0,1,1
59575,1-3_yr,Yes,46,0,0,0,0,0
95151,1-3_yr,Yes,48,0,0,1,1,0
99212,6-12_mo,No,15,0,0,1,1,0
96925,1-3_yr,Yes,20,0,0,0,0,0
97641,6-12_mo,No,33,0,1,0,1,1
99768,Under_6_mo,Yes,45,0,0,1,0,0
93345,1-3_yr,Yes,61,0,0,0,0,0
97393,Under_6_mo,No,59,0,1,1,1,0
94350,1-3_yr,No,30,0,0,0,1,0
98140,6-12_mo,Yes,31,0,1,0,0,0
96457,1-3_yr,Yes,18,1,1,0,0,1
98129,1-3_yr,Yes,0,0,0,1,1,0
95825,6-12_mo,No,25,0,0,0,0,0
92921,6-12_mo,Yes,25,0,0,0,0,0
93718,1-3_yr,Yes,55,0,0,0,0,0
94165,4-6_yr,Yes,34,0,0,1,1,0
33549,1-3_yr,Yes,41,0,0,1,1,0
99291,4-6_yr,Yes,53,0,0,0,0,0
92137,1-3_yr,Yes,26,0,0,1,1,0
93499,4-6_yr,Yes,34,0,0,0,0,1
97141,4-6_yr,Yes,31,0,0,1,1,0
93139,Over_7_yr,Yes,35,0,0,0,0,0
91301,4-6_yr,No,56,0,1,1,1,1
97890,1-3_yr,No,39,0,0,1,1,0
92016,Under_6_mo,Yes,29,0,0,0,0,1
97059,6-12_mo,Yes,42,0,0,0,0,0
97901,6-12_mo,No,72,0,1,1,1,1
92017,1-3_yr,No,34,0,0,0,0,0
66804,1-3_yr,Yes,53,0,0,0,0,0
99717,1-3_yr,Yes,23,0,0,0,1,0
97833,Under_6_mo,No,68,0,0,1,1,0
93059,4-6_yr,Yes,50,0,0,0,0,0
93180,Under_6_mo,Yes,15,0,0,0,0,0
90602,Under_6_mo,No,41,0,0,0,1,0
93249,6-12_mo,No,45,0,0,1,0,0
92919,1-3_yr,Yes,26,0,0,0,1,0
96192,Under_6_mo,No,0,0,1,0,1,1
92292,Under_6_mo,Yes,6,0,0,0,0,0
97142,4-6_yr,Yes,25,0,0,0,0,0
92018,6-12_mo,Yes,35,0,0,1,1,0
90814,6-12_mo,Yes,35,0,0,0,1,0
93338,Under_6_mo,Yes,49,0,0,0,1,0
96202,1-3_yr,Yes,0,0,0,0,0,0
96206,1-3_yr,Yes,48,0,0,0,0,0
98800,6-12_mo,Dont_know,32,0,0,0,1,0
90976,1-3_yr,Yes,34,0,0,0,0,0
95025,4-6_yr,Yes,26,0,0,1,1,0
92219,Under_6_mo,Yes,24,0,0,0,0,0
98728,1-3_yr,Yes,18,0,0,1,1,1
96209,Under_6_mo,Yes,33,0,0,0,0,0
98684,1-3_yr,No,45,0,0,0,1,0
91449,1-3_yr,No,21,0,0,1,1,0
92024,1-3_yr,Yes,41,0,0,0,0,1
94713,1-3_yr,Yes,60,0,0,0,1,0
96203,4-6_yr,Yes,24,0,0,0,0,0
99533,1-3_yr,Yes,45,1,1,1,1,1
81042,Over_7_yr,Yes,27,0,0,0,0,0
92025,6-12_mo,Yes,59,0,0,1,0,0
92373,4-6_yr,Yes,20,0,0,0,0,0
94647,6-12_mo,Yes,32,0,0,1,1,0
95822,1-3_yr,Yes,49,0,0,0,0,0
97290,1-3_yr,Yes,40,0,0,0,0,0
92028,6-12_mo,No,29,1,0,0,0,0
92779,4-6_yr,Yes,17,0,0,0,1,0
96220,1-3_yr,No,22,0,0,0,0,0
93795,1-3_yr,Yes,31,0,0,0,1,0
65346,Over_7_yr,Yes,40,0,0,0,0,0
92231,1-3_yr,Yes,29,0,0,0,0,0
99774,Under_6_mo,No,74,0,0,0,0,0
91889,6-12_mo,No,15,0,0,0,0,0
96211,1-3_yr,Yes,48,0,0,1,1,0
99186,4-6_yr,Yes,39,0,0,1,1,0
97291,Over_7_yr,Yes,26,0,0,0,1,1
97858,1-3_yr,Yes,30,1,0,0,1,1
93725,Over_7_yr,No,55,0,0,1,1,0
96006,6-12_mo,No,34,1,0,1,1,0
99110,6-12_mo,No,34,0,0,1,1,0
98801,4-6_yr,No,0,0,0,0,0,0
92036,Over_7_yr,Yes,41,0,0,0,1,0
99254,4-6_yr,No,21,0,0,0,1,1
99142,1-3_yr,Yes,18,0,0,0,0,0
97424,Under_6_mo,Yes,29,0,0,0,0,1
95016,4-6_yr,Yes,40,0,0,0,0,0
92661,Under_6_mo,Yes,46,0,0,0,0,0
98729,1-3_yr,No,22,0,0,0,0,0
94366,Over_7_yr,Yes,33,0,0,0,1,0
95162,4-6_yr,Yes,42,0,0,0,0,0
95898,4-6_yr,Yes,75,0,0,1,1,1
98143,Under_6_mo,Yes,56,0,0,0,1,0
97849,4-6_yr,No,24,1,0,0,1,1
62501,4-6_yr,Yes,41,0,0,0,0,1
62655,4-6_yr,Yes,52,0,0,0,0,0
96007,Under_6_mo,No,54,0,1,1,1,0
93537,1-3_yr,Yes,45,0,0,0,0,0
91973,4-6_yr,Yes,23,0,0,0,0,1
90813,1-3_yr,No,48,0,0,0,0,0
92855,1-3_yr,No,47,0,1,1,1,0
99235,Under_6_mo,No,16,0,0,0,0,0
98144,1-3_yr,No,44,0,0,1,1,0
93140,6-12_mo,Yes,20,0,1,1,0,1
93727,4-6_yr,Yes,20,0,1,0,0,0
98068,1-3_yr,Yes,21,0,0,0,1,0
90510,1-3_yr,No,66,0,1,1,1,0
90858,6-12_mo,Yes,30,0,0,0,0,0
97065,Over_7_yr,Yes,51,0,0,0,0,0
94624,Under_6_mo,Yes,44,0,0,0,1,0
92719,1-3_yr,Yes,35,0,0,0,0,0
97161,Under_6_mo,Yes,0,0,1,1,1,0
91969,4-6_yr,Yes,31,0,0,1,0,0
98861,1-3_yr,Yes,19,0,0,0,0,0
18079,6-12_mo,No,24,0,1,1,1,0
92111,1-3_yr,Yes,37,0,0,0,0,0
93830,4-6_yr,No,30,0,1,0,1,0
96726,1-3_yr,Yes,28,0,0,0,1,1
96734,4-6_yr,Yes,40,0,0,0,1,0
95145,Under_6_mo,Yes,49,0,0,1,1,1
97959,6-12_mo,Yes,63,0,0,1,1,0
77677,4-6_yr,Yes,39,0,0,0,0,1
76201,1-3_yr,Yes,51,0,0,0,0,1
93870,Under_6_mo,No,47,0,0,0,1,0
98858,Under_6_mo,No,14,0,0,0,0,0
74500,4-6_yr,Yes,27,0,0,0,0,0
94062,Under_6_mo,No,68,0,0,0,0,0
92172,6-12_mo,Yes,24,0,0,0,0,1
95179,1-3_yr,Yes,50,0,0,0,0,0
96492,4-6_yr,Yes,23,0,1,0,0,1
99553,Over_7_yr,Yes,31,0,0,0,1,0
92062,1-3_yr,Yes,34,0,0,1,0,0
92063,4-6_yr,Yes,31,0,0,1,1,0
91522,4-6_yr,Yes,28,0,0,0,0,0
97835,4-6_yr,Yes,26,0,0,1,1,0
97156,6-12_mo,Yes,13,0,0,0,0,0
98135,4-6_yr,Yes,28,0,0,0,0,0
94115,6-12_mo,Yes,39,0,0,0,1,0
95024,4-6_yr,Yes,22,0,0,0,0,0
90386,Under_6_mo,No,71,0,0,0,1,0
98224,1-3_yr,Yes,29,0,1,1,1,0
26195,1-3_yr,Yes,28,0,0,0,1,0
95845,4-6_yr,Yes,31,0,0,0,0,1
96229,1-3_yr,Yes,21,0,0,0,0,1
91941,1-3_yr,No,41,0,0,0,1,0
98149,4-6_yr,Yes,27,0,0,0,1,0
99677,4-6_yr,Yes,24,0,0,0,0,0
18720,4-6_yr,Yes,46,0,0,0,1,1
94628,Under_6_mo,Yes,41,0,0,0,1,0
80767,Over_7_yr,Yes,26,0,0,0,0,0
96957,1-3_yr,No,21,0,0,1,1,0
92179,Under_6_mo,Yes,23,0,0,1,1,0
92432,6-12_mo,No,70,0,0,0,1,0
96624,Over_7_yr,Yes,44,0,0,1,1,0
93158,1-3_yr,Yes,19,0,0,0,1,0
92130,1-3_yr,Yes,34,0,0,0,0,0
92181,1-3_yr,Yes,35,0,0,0,1,0
98153,1-3_yr,Yes,22,0,0,0,1,0
99228,1-3_yr,No,28,0,0,1,1,0
92274,Under_6_mo,Yes,42,1,0,1,1,0
94523,1-3_yr,Yes,43,0,0,0,0,0
96241,Under_6_mo,No,33,0,0,1,1,0
99477,4-6_yr,No,43,0,0,1,1,0
92134,4-6_yr,Yes,52,0,0,0,1,0
98292,4-6_yr,Yes,55,0,0,0,0,0
98823,Under_6_mo,No,44,0,0,0,0,0
99764,4-6_yr,Yes,29,0,0,0,0,1
51349,6-12_mo,Yes,48,0,0,0,0,0
98867,6-12_mo,Yes,26,0,0,1,1,0
92932,1-3_yr,No,65,0,0,1,1,1
98584,4-6_yr,Yes,37,0,0,0,0,0
97579,1-3_yr,No,31,0,0,1,1,0
93553,1-3_yr,Yes,44,0,0,0,0,0
98151,Under_6_mo,No,42,0,0,0,1,0
90404,1-3_yr,Yes,18,0,0,0,0,1
92039,1-3_yr,Yes,41,0,0,0,0,0
92522,1-3_yr,Yes,28,0,0,0,1,0
94403,6-12_mo,No,28,0,1,0,0,1
90406,Under_6_mo,Yes,17,0,0,0,0,1
98868,1-3_yr,No,47,0,1,1,1,0
90407,4-6_yr,Yes,56,0,0,0,0,0
92143,4-6_yr,Yes,28,0,0,0,0,0
93211,4-6_yr,Yes,47,0,0,1,0,0
92812,1-3_yr,Yes,56,1,1,1,1,1
90409,Under_6_mo,No,77,0,0,1,1,0
96223,4-6_yr,Yes,40,0,0,0,0,0
97190,4-6_yr,Yes,40,0,0,0,0,0
98132,1-3_yr,No,21,0,0,1,1,1
92067,1-3_yr,Yes,29,0,0,0,0,0
91998,1-3_yr,Yes,50,0,0,0,1,0
90417,Under_6_mo,Yes,26,0,0,0,0,0
92296,Under_6_mo,Yes,32,0,0,0,0,0
98157,Under_6_mo,Yes,44,0,0,1,1,0
95323,4-6_yr,Yes,23,0,0,1,1,0
98521,Under_6_mo,Yes,20,0,0,0,1,1
90519,1-3_yr,Yes,19,0,0,0,1,0
97256,Under_6_mo,Yes,32,0,0,0,0,0
97748,1-3_yr,No,25,0,0,0,1,0
97674,Under_6_mo,No,21,1,1,0,0,1
93357,1-3_yr,Yes,27,0,0,0,0,0
91085,6-12_mo,No,65,0,0,0,0,1
91879,6-12_mo,No,19,1,0,0,1,0
92048,1-3_yr,Yes,21,0,0,0,0,1
98570,6-12_mo,Yes,33,0,0,0,1,0
